ANGLE,CH0,CH1
0.0,0.0,0.442875
0.0,1.986,0.442875
0.0,1.98625,0.442875
0.0,1.9865,0.442625
0.0,1.98675,0.442625
0.0,1.987,0.4425
0.0,1.986875,0.442375
0.0,1.986375,0.4425
0.0,1.985625,0.4425
0.0,1.985625,0.442375
0.0,1.98625,0.4425
0.0,1.98625,0.442625
0.0,1.9855,0.4425
0.0,1.985125,0.442625
0.0,1.9855,0.442625
0.0,1.9855,0.442625
0.0,1.98625,0.442625
0.0,1.98625,0.442875
0.0,1.98625,0.442625
0.0,1.9865,0.4425
0.0,1.9865,0.4425
0.0,1.987,0.4425
0.0,1.986875,0.44275
0.0,1.98675,0.44275
0.0,1.986,0.4425
0.0,1.985375,0.442375
0.0,1.985125,0.442375
0.0,1.9855,0.4425
0.0,1.98575,0.442625
0.0,1.98525,0.4425
0.0,1.98525,0.442625
0.0,1.985375,0.442625
0.0,1.985875,0.442625
0.0,1.98625,0.442875
0.0,1.98625,0.443
0.0,1.986375,0.44275
0.0,1.986375,0.4425
0.0,1.98675,0.4425
0.0,1.987125,0.4425
0.0,1.98675,0.442625
0.0,1.986625,0.44275
0.0,1.986125,0.4425
0.0,1.985875,0.442375
0.0,1.985625,0.442375
0.0,1.9855,0.4425
0.0,1.9855,0.44275
0.0,1.9855,0.442625
0.0,1.98525,0.442625
0.0,1.985375,0.442625
0.0,1.986,0.44275
10.0,1.954125,0.806625
10.0,1.954375,0.807
10.0,1.9545,0.807
10.0,1.954125,0.807
10.0,1.953875,0.807
10.0,1.95425,0.807
10.0,1.955,0.807125
10.0,1.955125,0.807375
10.0,1.955125,0.807375
10.0,1.955,0.8075
10.0,1.955125,0.80725
10.0,1.955125,0.807
10.0,1.95525,0.806875
10.0,1.955375,0.806875
10.0,1.955125,0.806875
10.0,1.95525,0.80675
10.0,1.954625,0.806625
10.0,1.9545,0.80675
10.0,1.9545,0.806875
10.0,1.954,0.807
10.0,1.953625,0.807125
10.0,1.953875,0.807
10.0,1.954625,0.807
10.0,1.954625,0.807
10.0,1.955125,0.80725
10.0,1.955,0.807375
10.0,1.955125,0.8075
10.0,1.955375,0.807125
10.0,1.955125,0.807
10.0,1.9555,0.806875
10.0,1.955625,0.807
10.0,1.95525,0.806875
10.0,1.954625,0.80675
10.0,1.9545,0.806625
10.0,1.9545,0.806875
10.0,1.954625,0.807125
10.0,1.954375,0.807
10.0,1.954375,0.807
10.0,1.954375,0.807
10.0,1.95475,0.807
10.0,1.955125,0.80725
10.0,1.954875,0.807375
10.0,1.954875,0.8075
10.0,1.95475,0.80725
10.0,1.955,0.807
10.0,1.955125,0.807
10.0,1.955875,0.806875
10.0,1.95575,0.80675
10.0,1.955375,0.80675
10.0,1.954625,0.806625
20.0,1.806,1.21325
20.0,1.806125,1.213
20.0,1.806375,1.213
20.0,1.806125,1.213
20.0,1.806,1.213125
20.0,1.8055,1.21275
20.0,1.805,1.212875
20.0,1.805125,1.213
20.0,1.805125,1.213
20.0,1.804875,1.21325
20.0,1.804375,1.213125
20.0,1.80425,1.213125
20.0,1.804875,1.213375
20.0,1.80575,1.21325
20.0,1.805875,1.213625
20.0,1.8055,1.21375
20.0,1.805875,1.2135
20.0,1.80575,1.21325
20.0,1.806125,1.213
20.0,1.806125,1.213
20.0,1.80625,1.213125
20.0,1.806125,1.213
20.0,1.805125,1.212875
20.0,1.805125,1.212875
20.0,1.805,1.212875
20.0,1.80525,1.21325
20.0,1.805,1.21325
20.0,1.804375,1.213125
20.0,1.804875,1.213375
20.0,1.8055,1.213375
20.0,1.805875,1.2135
20.0,1.8055,1.213625
20.0,1.8055,1.213625
20.0,1.80575,1.21325
20.0,1.80575,1.212875
20.0,1.806375,1.212875
20.0,1.806625,1.213
