#~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~#
#~~~~~~~~~ RAPP measurements | INTI 2024-06-07 ~~~~~~~~#
#~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~#
ANGLE,CH0,CH1,NORM
0.0,0.9955,0.078625,0.000321766012
0.0,0.995375,0.078625,0.000321766012
0.0,0.99575,0.078625,0.000321766012
0.0,0.995375,0.078625,0.000321766012
0.0,0.99525,0.0785,0.000321766012
0.0,0.995625,0.0785,0.000321766012
0.0,0.995625,0.078375,0.000321766012
0.0,0.99575,0.0785,0.000321766012
0.0,0.99575,0.0785,0.000321766012
0.0,0.9955,0.078625,0.000321766012
0.0,0.99525,0.07875,0.000321766012
0.0,0.99525,0.07875,0.000321766012
0.0,0.995125,0.078625,0.000321766012
0.0,0.995125,0.07875,0.000321766012
0.0,0.995,0.07875,0.000321766012
0.0,0.994875,0.078875,0.000321766012
0.0,0.995,0.07875,0.000321766012
0.0,0.99525,0.07875,0.000321766012
0.0,0.9955,0.078625,0.000321766012
0.0,0.9955,0.0785,0.000321766012
0.0,0.995375,0.0785,0.000321766012
0.0,0.995625,0.0785,0.000321766012
0.0,0.995625,0.0785,0.000321766012
0.0,0.995875,0.078375,0.000321766012
0.0,0.995875,0.078375,0.000321766012
0.0,0.99575,0.078375,0.000321766012
0.0,0.995,0.078625,0.000321766012
0.0,0.99525,0.07875,0.000321766012
0.0,0.995375,0.0785,0.000321766012
0.0,0.995375,0.078625,0.000321766012
0.0,0.995,0.0785,0.000321766012
0.0,0.9945,0.0785,0.000321766012
0.0,0.99525,0.078625,0.000321766012
0.0,0.99575,0.078875,0.000321766012
0.0,0.995625,0.07875,0.000321766012
0.0,0.995375,0.07875,0.000321766012
0.0,0.99525,0.0785,0.000321766012
0.0,0.9955,0.078375,0.000321766012
0.0,0.99575,0.0785,0.000321766012
0.0,0.99575,0.0785,0.000321766012
0.0,0.99575,0.078625,0.000321766012
0.0,0.99575,0.078625,0.000321766012
0.0,0.995375,0.078625,0.000321766012
0.0,0.995125,0.07875,0.000321766012
0.0,0.995125,0.078625,0.000321766012
0.0,0.995125,0.07875,0.000321766012
0.0,0.995125,0.07875,0.000321766012
0.0,0.995,0.07875,0.000321766012
0.0,0.995,0.078625,0.000321766012
0.0,0.995125,0.078875,0.000321766012
0.0,0.995125,0.078875,0.000321766012
0.0,0.99525,0.078625,0.000321766012
0.0,0.995625,0.078625,0.000321766012
0.0,0.995625,0.078375,0.000321766012
0.0,0.995375,0.0785,0.000321766012
0.0,0.99575,0.078375,0.000321766012
0.0,0.9955,0.078375,0.000321766012
0.0,0.9955,0.078375,0.000321766012
0.0,0.995125,0.07825,0.000321766012
0.0,0.995375,0.07825,0.000321766012
0.0,0.995375,0.0785,0.000321766012
0.0,0.995125,0.07875,0.000321766012
0.0,0.995125,0.07875,0.000321766012
0.0,0.99525,0.07875,0.000321766012
0.0,0.995375,0.078625,0.000321766012
0.0,0.99525,0.07875,0.000321766012
0.0,0.99525,0.07875,0.000321766012
0.0,0.995,0.07875,0.000321766012
0.0,0.995625,0.078875,0.000321766012
0.0,0.995875,0.078625,0.000321766012
0.0,0.9955,0.0785,0.000321766012
0.0,0.995875,0.0785,0.000321766012
0.0,0.995875,0.0785,0.000321766012
0.0,0.995875,0.0785,0.000321766012
0.0,0.995375,0.078375,0.000321766012
0.0,0.995625,0.078375,0.000321766012
0.0,0.99575,0.0785,0.000321766012
0.0,0.995375,0.078625,0.000321766012
0.0,0.9955,0.078625,0.000321766012
0.0,0.995375,0.07875,0.000321766012
0.0,0.99525,0.078625,0.000321766012
0.0,0.99525,0.078625,0.000321766012
0.0,0.995375,0.07875,0.000321766012
0.0,0.995625,0.07875,0.000321766012
0.0,0.9955,0.078625,0.000321766012
0.0,0.995875,0.078625,0.000321766012
0.0,0.9955,0.0785,0.000321766012
0.0,0.9955,0.078375,0.000321766012
0.0,0.99575,0.0785,0.000321766012
0.0,0.99575,0.0785,0.000321766012
0.0,0.995875,0.078625,0.000321766012
0.0,0.9955,0.078625,0.000321766012
0.0,0.9955,0.078625,0.000321766012
0.0,0.99525,0.0785,0.000321766012
0.0,0.9955,0.078625,0.000321766012
0.0,0.995375,0.078625,0.000321766012
0.0,0.9955,0.078625,0.000321766012
0.0,0.99525,0.078375,0.000321766012
0.0,0.9955,0.078625,0.000321766012
0.0,0.995625,0.07875,0.000321766012
0.0,0.9955,0.07875,0.000321766012
0.0,0.99525,0.078625,0.000321766012
0.0,0.99525,0.078625,0.000321766012
0.0,0.995375,0.078375,0.000321766012
0.0,0.9955,0.078375,0.000321766012
0.0,0.9955,0.078375,0.000321766012
0.0,0.99575,0.078375,0.000321766012
0.0,0.99575,0.078375,0.000321766012
0.0,0.995375,0.0785,0.000321766012
0.0,0.99525,0.078625,0.000321766012
0.0,0.99525,0.07875,0.000321766012
0.0,0.995125,0.07875,0.000321766012
0.0,0.9955,0.078625,0.000321766012
0.0,0.9955,0.078625,0.000321766012
0.0,0.995375,0.0785,0.000321766012
0.0,0.99525,0.07875,0.000321766012
0.0,0.995375,0.078625,0.000321766012
0.0,0.995375,0.078625,0.000321766012
0.0,0.99525,0.078625,0.000321766012
0.0,0.99525,0.0785,0.000321766012
0.0,0.99525,0.0785,0.000321766012
0.0,0.99525,0.0785,0.000321766012
0.0,0.99525,0.078625,0.000321766012
0.0,0.99575,0.0785,0.000321766012
0.0,0.995625,0.078125,0.000321766012
0.0,0.995625,0.078375,0.000321766012
0.0,0.99525,0.078625,0.000321766012
0.0,0.9955,0.078625,0.000321766012
0.0,0.995375,0.0785,0.000321766012
0.0,0.9955,0.078875,0.000321766012
0.0,0.99525,0.078625,0.000321766012
0.0,0.99525,0.078625,0.000321766012
0.0,0.99575,0.078625,0.000321766012
0.0,0.9955,0.078625,0.000321766012
0.0,0.9955,0.078875,0.000321766012
0.0,0.9955,0.07875,0.000321766012
0.0,0.995375,0.078625,0.000321766012
0.0,0.99525,0.078375,0.000321766012
0.0,0.99525,0.078375,0.000321766012
0.0,0.995625,0.0785,0.000321766012
0.0,0.995875,0.0785,0.000321766012
0.0,0.9955,0.078625,0.000321766012
0.0,0.995375,0.0785,0.000321766012
0.0,0.99525,0.078625,0.000321766012
0.0,0.995375,0.07875,0.000321766012
0.0,0.995,0.078625,0.000321766012
0.0,0.995,0.07875,0.000321766012
0.0,0.995125,0.078625,0.000321766012
0.0,0.995125,0.078625,0.000321766012
0.0,0.995375,0.078625,0.000321766012
0.0,0.9955,0.07875,0.000321766012
0.0,0.995375,0.078625,0.000321766012
0.0,0.995625,0.0785,0.000321766012
0.0,0.99575,0.0785,0.000321766012
0.0,0.99575,0.0785,0.000321766012
0.0,0.995625,0.0785,0.000321766012
0.0,0.995625,0.078375,0.000321766012
0.0,0.996,0.0785,0.000321766012
0.0,0.995625,0.078375,0.000321766012
0.0,0.995375,0.078375,0.000321766012
0.0,0.99525,0.0785,0.000321766012
0.0,0.994875,0.0785,0.000321766012
0.0,0.99525,0.0785,0.000321766012
0.0,0.9955,0.0785,0.000321766012
0.0,0.995125,0.0785,0.000321766012
0.0,0.99525,0.078625,0.000321766012
0.0,0.9955,0.078625,0.000321766012
0.0,0.995625,0.0785,0.000321766012
0.0,0.995625,0.078375,0.000321766012
1.0,1.049125,0.063125,0.000321867701
1.0,1.049,0.063,0.000321867701
1.0,1.04925,0.063,0.000321867701
1.0,1.049375,0.062875,0.000321867701
1.0,1.049375,0.063,0.000321867701
1.0,1.04875,0.063125,0.000321867701
1.0,1.0485,0.063,0.000321867701
1.0,1.0485,0.06325,0.000321867701
1.0,1.0485,0.06325,0.000321867701
1.0,1.048625,0.063125,0.000321867701
1.0,1.04875,0.063,0.000321867701
1.0,1.0485,0.063,0.000321867701
1.0,1.04875,0.06325,0.000321867701
1.0,1.049,0.06325,0.000321867701
1.0,1.048875,0.063375,0.000321867701
1.0,1.049125,0.063125,0.000321867701
1.0,1.04925,0.063,0.000321867701
1.0,1.049125,0.062875,0.000321867701
1.0,1.0495,0.063,0.000321867701
1.0,1.049625,0.062875,0.000321867701
1.0,1.049625,0.063,0.000321867701
1.0,1.04925,0.063,0.000321867701
1.0,1.04925,0.063125,0.000321867701
1.0,1.049,0.06325,0.000321867701
1.0,1.049,0.06325,0.000321867701
1.0,1.049125,0.06325,0.000321867701
1.0,1.04925,0.063125,0.000321867701
1.0,1.048875,0.063125,0.000321867701
1.0,1.0485,0.063125,0.000321867701
1.0,1.049,0.063,0.000321867701
1.0,1.049625,0.06325,0.000321867701
1.0,1.049375,0.063125,0.000321867701
1.0,1.049375,0.063125,0.000321867701
1.0,1.049125,0.063,0.000321867701
1.0,1.04875,0.063,0.000321867701
1.0,1.04925,0.063,0.000321867701
1.0,1.049375,0.062875,0.000321867701
1.0,1.049125,0.062875,0.000321867701
1.0,1.048875,0.06275,0.000321867701
1.0,1.04875,0.062875,0.000321867701
1.0,1.049,0.062875,0.000321867701
1.0,1.049,0.062875,0.000321867701
1.0,1.049,0.06325,0.000321867701
1.0,1.048875,0.063125,0.000321867701
1.0,1.04875,0.063125,0.000321867701
1.0,1.048625,0.063125,0.000321867701
1.0,1.048875,0.063125,0.000321867701
1.0,1.04925,0.063,0.000321867701
1.0,1.049375,0.063125,0.000321867701
1.0,1.0495,0.063125,0.000321867701
1.0,1.04925,0.062875,0.000321867701
1.0,1.04925,0.06275,0.000321867701
1.0,1.04925,0.062875,0.000321867701
1.0,1.04925,0.062875,0.000321867701
1.0,1.049125,0.063,0.000321867701
1.0,1.0485,0.063125,0.000321867701
1.0,1.04875,0.063125,0.000321867701
1.0,1.04875,0.063125,0.000321867701
1.0,1.048875,0.063,0.000321867701
1.0,1.049,0.063375,0.000321867701
1.0,1.048875,0.06325,0.000321867701
1.0,1.048875,0.063125,0.000321867701
1.0,1.049,0.06325,0.000321867701
1.0,1.048875,0.063375,0.000321867701
1.0,1.048875,0.0635,0.000321867701
1.0,1.049,0.063,0.000321867701
1.0,1.04925,0.063,0.000321867701
1.0,1.049375,0.062875,0.000321867701
1.0,1.04925,0.062875,0.000321867701
1.0,1.0495,0.062875,0.000321867701
1.0,1.0495,0.062875,0.000321867701
1.0,1.049125,0.063,0.000321867701
1.0,1.049125,0.063125,0.000321867701
