#~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~#
#~~~~~~~~~ RAPP measurements | INTI 2024-06-07 ~~~~~~~~#
#~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~#
ANGLE,CH0,CH1,NORM
0.0,0.9955,0.0795,0.000321802567
0.0,0.99525,0.0795,0.000321802567
0.0,0.995375,0.079375,0.000321802567
0.0,0.995375,0.079125,0.000321802567
0.0,0.995125,0.079,0.000321802567
0.0,0.995625,0.079,0.000321802567
0.0,0.9955,0.079,0.000321802567
0.0,0.9955,0.079,0.000321802567
0.0,0.9955,0.079,0.000321802567
0.0,0.995125,0.079125,0.000321802567
0.0,0.995125,0.07925,0.000321802567
0.0,0.995,0.07925,0.000321802567
0.0,0.99525,0.079375,0.000321802567
0.0,0.99525,0.07925,0.000321802567
0.0,0.995,0.07925,0.000321802567
0.0,0.995625,0.07925,0.000321802567
0.0,0.9955,0.079375,0.000321802567
0.0,0.9955,0.07925,0.000321802567
0.0,0.995375,0.079125,0.000321802567
0.0,0.9955,0.079125,0.000321802567
0.0,0.99525,0.078875,0.000321802567
0.0,0.99525,0.078875,0.000321802567
0.0,0.99575,0.079125,0.000321802567
0.0,0.995875,0.079125,0.000321802567
0.0,0.995875,0.079125,0.000321802567
0.0,0.995625,0.079,0.000321802567
0.0,0.9955,0.078875,0.000321802567
0.0,0.995375,0.079125,0.000321802567
0.0,0.9955,0.0795,0.000321802567
0.0,0.9955,0.079375,0.000321802567
0.0,0.99525,0.079,0.000321802567
0.0,0.995125,0.079125,0.000321802567
0.0,0.995125,0.079125,0.000321802567
0.0,0.995375,0.079375,0.000321802567
0.0,0.9955,0.079125,0.000321802567
0.0,0.995625,0.07925,0.000321802567
0.0,0.995375,0.079125,0.000321802567
0.0,0.995125,0.078875,0.000321802567
0.0,0.995625,0.079,0.000321802567
0.0,0.99625,0.07925,0.000321802567
0.0,0.996,0.079125,0.000321802567
0.0,0.996,0.079125,0.000321802567
0.0,0.9955,0.079125,0.000321802567
0.0,0.99525,0.07925,0.000321802567
0.0,0.995625,0.079375,0.000321802567
0.0,0.995625,0.079375,0.000321802567
0.0,0.995375,0.07925,0.000321802567
0.0,0.995125,0.079375,0.000321802567
0.0,0.99525,0.0795,0.000321802567
0.0,0.995625,0.079375,0.000321802567
0.0,0.99575,0.079375,0.000321802567
0.0,0.995375,0.07925,0.000321802567
0.0,0.995375,0.07925,0.000321802567
0.0,0.995375,0.07925,0.000321802567
0.0,0.995125,0.07925,0.000321802567
0.0,0.995625,0.079125,0.000321802567
0.0,0.995625,0.079,0.000321802567
0.0,0.995625,0.079,0.000321802567
0.0,0.9955,0.07925,0.000321802567
0.0,0.9955,0.079375,0.000321802567
0.0,0.99525,0.0795,0.000321802567
0.0,0.99525,0.0795,0.000321802567
0.0,0.9955,0.0795,0.000321802567
0.0,0.995125,0.079375,0.000321802567
0.0,0.9945,0.079375,0.000321802567
0.0,0.995125,0.079375,0.000321802567
0.0,0.995625,0.0795,0.000321802567
0.0,0.9955,0.079375,0.000321802567
0.0,0.995125,0.07925,0.000321802567
0.0,0.9955,0.079375,0.000321802567
0.0,0.995375,0.079125,0.000321802567
0.0,0.995625,0.079,0.000321802567
0.0,0.996,0.079125,0.000321802567
0.0,0.996,0.079125,0.000321802567
0.0,0.996125,0.079125,0.000321802567
0.0,0.995625,0.079125,0.000321802567
0.0,0.995,0.079375,0.000321802567
0.0,0.994875,0.079375,0.000321802567
0.0,0.994875,0.079375,0.000321802567
0.0,0.995,0.07925,0.000321802567
0.0,0.9955,0.079125,0.000321802567
0.0,0.995375,0.07925,0.000321802567
0.0,0.995125,0.0795,0.000321802567
0.0,0.995,0.07925,0.000321802567
0.0,0.995375,0.079375,0.000321802567
0.0,0.995625,0.079375,0.000321802567
0.0,0.99575,0.07925,0.000321802567
0.0,0.99575,0.079,0.000321802567
0.0,0.99575,0.079,0.000321802567
0.0,0.99575,0.079,0.000321802567
0.0,0.996,0.079,0.000321802567
0.0,0.996,0.079125,0.000321802567
0.0,0.995375,0.079,0.000321802567
0.0,0.995,0.079125,0.000321802567
0.0,0.995375,0.079125,0.000321802567
0.0,0.995375,0.079,0.000321802567
0.0,0.995125,0.07925,0.000321802567
0.0,0.995125,0.07925,0.000321802567
0.0,0.99525,0.079125,0.000321802567
0.0,0.9955,0.07925,0.000321802567
0.0,0.9955,0.0795,0.000321802567
0.0,0.995625,0.079125,0.000321802567
0.0,0.995875,0.079125,0.000321802567
0.0,0.995625,0.079125,0.000321802567
0.0,0.9955,0.079125,0.000321802567
0.0,0.9955,0.079125,0.000321802567
0.0,0.995875,0.079,0.000321802567
0.0,0.995625,0.079,0.000321802567
0.0,0.995625,0.079,0.000321802567
0.0,0.9955,0.079125,0.000321802567
0.0,0.995125,0.07925,0.000321802567
0.0,0.995125,0.07925,0.000321802567
0.0,0.99525,0.0795,0.000321802567
0.0,0.99525,0.0795,0.000321802567
0.0,0.99525,0.079375,0.000321802567
0.0,0.995375,0.07925,0.000321802567
0.0,0.9955,0.079375,0.000321802567
0.0,0.995625,0.079375,0.000321802567
0.0,0.99575,0.079375,0.000321802567
0.0,0.995375,0.0795,0.000321802567
0.0,0.99525,0.07925,0.000321802567
0.0,0.99525,0.07925,0.000321802567
0.0,0.995625,0.07925,0.000321802567
0.0,0.996,0.07925,0.000321802567
0.0,0.995875,0.079,0.000321802567
0.0,0.995625,0.079,0.000321802567
0.0,0.995375,0.079375,0.000321802567
0.0,0.99525,0.079375,0.000321802567
0.0,0.99525,0.0795,0.000321802567
0.0,0.995125,0.07925,0.000321802567
0.0,0.995,0.079375,0.000321802567
0.0,0.995,0.079375,0.000321802567
0.0,0.995375,0.079375,0.000321802567
0.0,0.995875,0.0795,0.000321802567
0.0,0.9955,0.0795,0.000321802567
0.0,0.9955,0.079375,0.000321802567
0.0,0.995375,0.079125,0.000321802567
0.0,0.995375,0.079,0.000321802567
0.0,0.99525,0.079,0.000321802567
0.0,0.9955,0.079,0.000321802567
0.0,0.995625,0.079,0.000321802567
0.0,0.9955,0.078875,0.000321802567
0.0,0.9955,0.07925,0.000321802567
0.0,0.99525,0.07925,0.000321802567
0.0,0.995125,0.079125,0.000321802567
0.0,0.995125,0.07925,0.000321802567
0.0,0.995,0.07925,0.000321802567
0.0,0.995,0.07925,0.000321802567
0.0,0.995,0.079125,0.000321802567
0.0,0.995125,0.079375,0.000321802567
0.0,0.99575,0.079375,0.000321802567
0.0,0.99575,0.0795,0.000321802567
0.0,0.995625,0.07925,0.000321802567
0.0,0.995625,0.079,0.000321802567
0.0,0.995375,0.079,0.000321802567
0.0,0.99525,0.079125,0.000321802567
0.0,0.995125,0.079125,0.000321802567
0.0,0.995375,0.079125,0.000321802567
0.0,0.995875,0.078875,0.000321802567
0.0,0.9955,0.079125,0.000321802567
0.0,0.995125,0.07925,0.000321802567
0.0,0.99475,0.07925,0.000321802567
0.0,0.9955,0.07925,0.000321802567
0.0,0.99575,0.0795,0.000321802567
0.0,0.99525,0.079375,0.000321802567
0.0,0.995625,0.079375,0.000321802567
0.0,0.99575,0.079375,0.000321802567
0.0,0.995875,0.079375,0.000321802567
0.0,0.99575,0.07925,0.000321802567
1.0,1.049875,0.06325,0.000321877596
1.0,1.049625,0.063375,0.000321877596
