#~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~#
#~~~~~~~~~ RAPP measurements | INTI 2023-12-22 ~~~~~~~~#
#~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~#
# cycles  : 1
# step    : 1.0
# samples : 50
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~#
ANGLE     CH0       CH1       DATETIME
-75.943   2.511875  2.511625  2023-12-22T12:00:34.671875
-75.943   2.08125   2.512     2023-12-22T12:00:34.671875
-75.943   2.0815    2.5125    2023-12-22T12:00:34.671875
-75.943   2.081375  2.512625  2023-12-22T12:00:34.671875
-75.943   2.0815    2.512125  2023-12-22T12:00:34.671875
-75.943   2.0815    2.511375  2023-12-22T12:00:34.671875
-75.943   2.08175   2.510875  2023-12-22T12:00:34.671875
-75.943   2.0825    2.511375  2023-12-22T12:00:34.671875
-75.943   2.08225   2.511375  2023-12-22T12:00:34.671875
-75.943   2.082     2.5115    2023-12-22T12:00:34.671875
-75.943   2.0815    2.511125  2023-12-22T12:00:34.671875
-75.943   2.08075   2.51075   2023-12-22T12:00:34.671875
-75.943   2.08075   2.510875  2023-12-22T12:00:34.671875
-75.943   2.081125  2.511375  2023-12-22T12:00:34.671875
-75.943   2.08075   2.5115    2023-12-22T12:00:34.671875
-75.943   2.08075   2.51125   2023-12-22T12:00:34.671875
-75.943   2.0805    2.5115    2023-12-22T12:00:34.671875
-75.943   2.08075   2.511625  2023-12-22T12:00:34.671875
-75.943   2.081125  2.512     2023-12-22T12:00:34.671875
-75.943   2.081125  2.5125    2023-12-22T12:00:34.671875
-75.943   2.0815    2.5125    2023-12-22T12:00:34.671875
-75.943   2.08175   2.512     2023-12-22T12:00:34.671875
-75.943   2.08175   2.511375  2023-12-22T12:00:34.671875
-75.943   2.081875  2.511375  2023-12-22T12:00:34.671875
-75.943   2.0825    2.510875  2023-12-22T12:00:34.671875
-75.943   2.08225   2.5115    2023-12-22T12:00:34.671875
-75.943   2.0815    2.511375  2023-12-22T12:00:34.671875
-75.943   2.08125   2.511     2023-12-22T12:00:34.671875
-75.943   2.081     2.510625  2023-12-22T12:00:34.671875
-75.943   2.081375  2.511     2023-12-22T12:00:34.671875
-75.943   2.081375  2.5115    2023-12-22T12:00:34.671875
-75.943   2.081     2.511375  2023-12-22T12:00:34.671875
-75.943   2.0805    2.5115    2023-12-22T12:00:34.671875
-75.943   2.080375  2.51175   2023-12-22T12:00:34.671875
-75.943   2.080375  2.511875  2023-12-22T12:00:34.671875
-75.943   2.081125  2.51225   2023-12-22T12:00:34.671875
-75.943   2.081625  2.51275   2023-12-22T12:00:34.671875
-75.943   2.0815    2.5125    2023-12-22T12:00:34.671875
-75.943   2.08175   2.5125    2023-12-22T12:00:34.671875
-75.943   2.081625  2.511875  2023-12-22T12:00:34.671875
-75.943   2.081875  2.51125   2023-12-22T12:00:34.671875
-75.943   2.082375  2.511     2023-12-22T12:00:34.671875
-75.943   2.08225   2.5115    2023-12-22T12:00:34.671875
-75.943   2.08175   2.511625  2023-12-22T12:00:34.687500
-75.943   2.081     2.510875  2023-12-22T12:00:34.687500
-75.943   2.081     2.51075   2023-12-22T12:00:34.687500
-75.943   2.08075   2.51125   2023-12-22T12:00:34.687500
-75.943   2.08125   2.5115    2023-12-22T12:00:34.687500
-75.943   2.08125   2.51125   2023-12-22T12:00:34.687500
-75.943   2.080375  2.511625  2023-12-22T12:00:34.687500
-74.943   2.087625  2.513375  2023-12-22T12:00:37.187500
-74.943   2.087625  2.51275   2023-12-22T12:00:37.187500
-74.943   2.08775   2.511875  2023-12-22T12:00:37.187500
-74.943   2.088625  2.512     2023-12-22T12:00:37.187500
-74.943   2.088625  2.512375  2023-12-22T12:00:37.187500
-74.943   2.087625  2.512375  2023-12-22T12:00:37.187500
-74.943   2.086875  2.512     2023-12-22T12:00:37.187500
-74.943   2.086625  2.511625  2023-12-22T12:00:37.187500
