ANGLE A0 A1 DATETIME
180 0.072500 0.008375 2023-10-30T15:59:32.156250
180 0.071875 0.008375 2023-10-30T15:59:32.156250
200 0.070625 0.008125 2023-10-30T15:59:38.671875
200 0.070125 0.007875 2023-10-30T15:59:38.671875
200 0.070000 0.007750 2023-10-30T15:59:38.671875
200 0.070375 0.007625 2023-10-30T15:59:38.671875
200 0.070000 0.007750 2023-10-30T15:59:38.671875
200 0.069000 0.007625 2023-10-30T15:59:38.671875
200 0.068375 0.007625 2023-10-30T15:59:38.671875
200 0.067250 0.007500 2023-10-30T15:59:38.671875
200 0.067250 0.007250 2023-10-30T15:59:38.671875
200 0.067250 0.007125 2023-10-30T15:59:38.671875
200 0.067375 0.007000 2023-10-30T15:59:38.671875
200 0.066500 0.007125 2023-10-30T15:59:38.671875
200 0.065750 0.007125 2023-10-30T15:59:38.671875
200 0.064375 0.007000 2023-10-30T15:59:38.671875
200 0.064375 0.006875 2023-10-30T15:59:38.671875
200 0.064375 0.006500 2023-10-30T15:59:38.671875
200 0.064750 0.006500 2023-10-30T15:59:38.687500
200 0.064125 0.006750 2023-10-30T15:59:38.687500
200 0.063375 0.006625 2023-10-30T15:59:38.687500
200 0.062000 0.006500 2023-10-30T15:59:38.687500
200 0.061875 0.006500 2023-10-30T15:59:38.687500
200 0.062000 0.006250 2023-10-30T15:59:38.687500
200 0.062125 0.006125 2023-10-30T15:59:38.687500
200 0.061500 0.006125 2023-10-30T15:59:38.687500
200 0.060750 0.006125 2023-10-30T15:59:38.687500
200 0.059750 0.006250 2023-10-30T15:59:38.687500
200 0.059000 0.006000 2023-10-30T15:59:38.687500
200 0.059375 0.005625 2023-10-30T15:59:38.687500
200 0.059375 0.005625 2023-10-30T15:59:38.687500
200 0.059125 0.005750 2023-10-30T15:59:38.687500
200 0.058375 0.005875 2023-10-30T15:59:38.687500
200 0.057500 0.005750 2023-10-30T15:59:38.687500
200 0.056750 0.005375 2023-10-30T15:59:38.687500
200 0.056625 0.005375 2023-10-30T15:59:38.687500
200 0.056750 0.005250 2023-10-30T15:59:38.687500
200 0.056500 0.005250 2023-10-30T15:59:38.687500
200 0.055750 0.005375 2023-10-30T15:59:38.687500
200 0.055000 0.005250 2023-10-30T15:59:38.687500
200 0.054000 0.005125 2023-10-30T15:59:38.687500
200 0.053625 0.004875 2023-10-30T15:59:38.687500
200 0.054000 0.004750 2023-10-30T15:59:38.687500
200 0.054250 0.004875 2023-10-30T15:59:38.687500
200 0.053500 0.004875 2023-10-30T15:59:38.687500
200 0.053000 0.005000 2023-10-30T15:59:38.687500
200 0.051625 0.004625 2023-10-30T15:59:38.687500
200 0.051375 0.004750 2023-10-30T15:59:38.703125
200 0.051500 0.004375 2023-10-30T15:59:38.703125
200 0.051500 0.004375 2023-10-30T15:59:38.703125
200 0.051125 0.004500 2023-10-30T15:59:38.703125
200 0.050625 0.004500 2023-10-30T15:59:38.703125
220 0.049500 0.004500 2023-10-30T15:59:45.218750
220 0.048875 0.004125 2023-10-30T15:59:45.218750
220 0.049125 0.004000 2023-10-30T15:59:45.218750
220 0.049250 0.003875 2023-10-30T15:59:45.218750
220 0.049125 0.004000 2023-10-30T15:59:45.218750
220 0.048375 0.004125 2023-10-30T15:59:45.218750
220 0.047625 0.004125 2023-10-30T15:59:45.218750
220 0.046625 0.003875 2023-10-30T15:59:45.218750
220 0.046625 0.003625 2023-10-30T15:59:45.218750
220 0.046625 0.003250 2023-10-30T15:59:45.218750
220 0.046625 0.003625 2023-10-30T15:59:45.218750
220 0.046250 0.003625 2023-10-30T15:59:45.218750
220 0.045625 0.003750 2023-10-30T15:59:45.218750
220 0.044625 0.003625 2023-10-30T15:59:45.218750
220 0.044125 0.003625 2023-10-30T15:59:45.218750
220 0.044250 0.003125 2023-10-30T15:59:45.218750
220 0.044625 0.003125 2023-10-30T15:59:45.218750
220 0.044000 0.003125 2023-10-30T15:59:45.218750
220 0.043375 0.003250 2023-10-30T15:59:45.218750
220 0.042375 0.003125 2023-10-30T15:59:45.218750
220 0.042375 0.003125 2023-10-30T15:59:45.218750
220 0.042125 0.003000 2023-10-30T15:59:45.218750
220 0.042375 0.003125 2023-10-30T15:59:45.218750
220 0.042125 0.002750 2023-10-30T15:59:45.218750
220 0.041250 0.003000 2023-10-30T15:59:45.218750
220 0.040500 0.003125 2023-10-30T15:59:45.218750
220 0.040000 0.002625 2023-10-30T15:59:45.218750
220 0.040000 0.002875 2023-10-30T15:59:45.234375
220 0.040125 0.002250 2023-10-30T15:59:45.234375
220 0.039875 0.002500 2023-10-30T15:59:45.234375
220 0.039375 0.002875 2023-10-30T15:59:45.234375
220 0.038875 0.002875 2023-10-30T15:59:45.234375
220 0.037625 0.002500 2023-10-30T15:59:45.234375
220 0.037625 0.002250 2023-10-30T15:59:45.234375
220 0.037875 0.002125 2023-10-30T15:59:45.234375
220 0.038125 0.002250 2023-10-30T15:59:45.234375
220 0.037375 0.002375 2023-10-30T15:59:45.234375
220 0.037125 0.002375 2023-10-30T15:59:45.234375
220 0.035875 0.002375 2023-10-30T15:59:45.234375
220 0.035875 0.002125 2023-10-30T15:59:45.234375
220 0.036125 0.002000 2023-10-30T15:59:45.234375
220 0.036125 0.002125 2023-10-30T15:59:45.234375
220 0.035750 0.002000 2023-10-30T15:59:45.234375
220 0.035250 0.002000 2023-10-30T15:59:45.234375
220 0.034125 0.002125 2023-10-30T15:59:45.234375
220 0.034000 0.001750 2023-10-30T15:59:45.234375
220 0.033750 0.001750 2023-10-30T15:59:45.234375
220 0.034375 0.001625 2023-10-30T15:59:45.234375
220 0.033875 0.001750 2023-10-30T15:59:45.234375
220 0.033625 0.001875 2023-10-30T15:59:45.234375
240 0.032375 0.001875 2023-10-30T15:59:51.750000
240 0.031875 0.001875 2023-10-30T15:59:51.750000
240 0.031875 0.001500 2023-10-30T15:59:51.750000
240 0.032375 0.001250 2023-10-30T15:59:51.750000
240 0.032250 0.001500 2023-10-30T15:59:51.765625
240 0.031500 0.001500 2023-10-30T15:59:51.765625
240 0.030625 0.001500 2023-10-30T15:59:51.765625
240 0.030000 0.001625 2023-10-30T15:59:51.765625
240 0.030125 0.001250 2023-10-30T15:59:51.765625
240 0.030375 0.001250 2023-10-30T15:59:51.765625
240 0.030500 0.001125 2023-10-30T15:59:51.765625
240 0.029750 0.001375 2023-10-30T15:59:51.765625
240 0.029375 0.001250 2023-10-30T15:59:51.765625
240 0.028125 0.000875 2023-10-30T15:59:51.765625
240 0.028125 0.000875 2023-10-30T15:59:51.765625
240 0.028375 0.000875 2023-10-30T15:59:51.765625
240 0.028625 0.000750 2023-10-30T15:59:51.765625
240 0.028000 0.000875 2023-10-30T15:59:51.765625
240 0.028000 0.001125 2023-10-30T15:59:51.765625
240 0.026625 0.001000 2023-10-30T15:59:51.765625
240 0.026625 0.000750 2023-10-30T15:59:51.765625
240 0.026375 0.000750 2023-10-30T15:59:51.765625
240 0.026750 0.000750 2023-10-30T15:59:51.765625
240 0.026625 0.000625 2023-10-30T15:59:51.765625
240 0.026125 0.000750 2023-10-30T15:59:51.765625
240 0.025250 0.000875 2023-10-30T15:59:51.765625
240 0.024750 0.000750 2023-10-30T15:59:51.765625
240 0.024875 0.000750 2023-10-30T15:59:51.765625
240 0.025125 0.000375 2023-10-30T15:59:51.765625
240 0.025250 0.000625 2023-10-30T15:59:51.765625
240 0.024625 0.000625 2023-10-30T15:59:51.765625
240 0.023875 0.000625 2023-10-30T15:59:51.765625
240 0.023125 0.000375 2023-10-30T15:59:51.765625
240 0.023250 0.000375 2023-10-30T15:59:51.781250
240 0.023125 0.000250 2023-10-30T15:59:51.781250
240 0.023500 0.000375 2023-10-30T15:59:51.781250
240 0.023125 0.000625 2023-10-30T15:59:51.781250
240 0.022500 0.000625 2023-10-30T15:59:51.781250
240 0.021625 0.000500 2023-10-30T15:59:51.781250
240 0.021625 0.000375 2023-10-30T15:59:51.781250
240 0.021750 0.000250 2023-10-30T15:59:51.781250
240 0.021875 0.000250 2023-10-30T15:59:51.781250
240 0.021500 0.000000 2023-10-30T15:59:51.781250
240 0.021250 0.000375 2023-10-30T15:59:51.781250
240 0.020500 0.000375 2023-10-30T15:59:51.781250
240 0.020125 0.000125 2023-10-30T15:59:51.781250
240 0.020250 0.000250 2023-10-30T15:59:51.781250
240 1.985250 0.566750 2023-10-30T15:59:51.781250
240 1.986125 0.566750 2023-10-30T15:59:51.781250
260 1.985625 0.566875 2023-10-30T15:59:58.296875
260 1.985500 0.567000 2023-10-30T15:59:58.296875
260 1.984625 0.567000 2023-10-30T15:59:58.296875
260 1.984750 0.566875 2023-10-30T15:59:58.296875
260 1.985250 0.566750 2023-10-30T15:59:58.296875
260 1.986125 0.566750 2023-10-30T15:59:58.296875
260 1.986125 0.566875 2023-10-30T15:59:58.296875
260 1.986000 0.567000 2023-10-30T15:59:58.296875
260 1.985250 0.566875 2023-10-30T15:59:58.296875
260 1.985250 0.566875 2023-10-30T15:59:58.296875
260 1.985500 0.566750 2023-10-30T15:59:58.296875
260 1.986125 0.566750 2023-10-30T15:59:58.296875
260 1.986375 0.566875 2023-10-30T15:59:58.312500
260 1.986500 0.567000 2023-10-30T15:59:58.312500
260 1.986375 0.567250 2023-10-30T15:59:58.312500
260 1.986000 0.567125 2023-10-30T15:59:58.312500
260 1.987000 0.567000 2023-10-30T15:59:58.312500
260 1.987500 0.566875 2023-10-30T15:59:58.312500
260 1.988750 0.567500 2023-10-30T15:59:58.312500
260 1.988750 0.567750 2023-10-30T15:59:58.312500
260 1.989875 0.568125 2023-10-30T15:59:58.312500
260 1.989250 0.568000 2023-10-30T15:59:58.312500
260 1.990250 0.568250 2023-10-30T15:59:58.312500
260 1.991500 0.568125 2023-10-30T15:59:58.312500
260 1.992500 0.568250 2023-10-30T15:59:58.312500
260 1.993000 0.568875 2023-10-30T15:59:58.312500
260 1.994125 0.569125 2023-10-30T15:59:58.312500
260 1.994250 0.569250 2023-10-30T15:59:58.312500
260 1.994750 0.569500 2023-10-30T15:59:58.312500
260 1.996250 0.569875 2023-10-30T15:59:58.312500
260 1.998125 0.570000 2023-10-30T15:59:58.312500
260 1.999000 0.570000 2023-10-30T15:59:58.312500
260 2.000250 0.570625 2023-10-30T15:59:58.312500
260 2.001375 0.571000 2023-10-30T15:59:58.312500
260 2.001625 0.571125 2023-10-30T15:59:58.312500
260 2.003250 0.571625 2023-10-30T15:59:58.312500
260 2.005250 0.571750 2023-10-30T15:59:58.312500
260 2.006750 0.572375 2023-10-30T15:59:58.312500
260 2.007500 0.572875 2023-10-30T15:59:58.312500
260 2.009625 0.573375 2023-10-30T15:59:58.312500
260 2.010125 0.573500 2023-10-30T15:59:58.312500
260 2.011750 0.574000 2023-10-30T15:59:58.328125
260 2.013500 0.574250 2023-10-30T15:59:58.328125
260 2.015375 0.574625 2023-10-30T15:59:58.328125
260 2.016625 0.575125 2023-10-30T15:59:58.328125
260 2.017625 0.575500 2023-10-30T15:59:58.328125
260 2.018625 0.575875 2023-10-30T15:59:58.328125
260 2.211000 0.616000 2023-10-30T15:59:58.328125
280 2.210625 0.616375 2023-10-30T16:00:04.843750
280 2.210000 0.616125 2023-10-30T16:00:04.843750
280 2.209875 0.616125 2023-10-30T16:00:04.843750
280 2.210625 0.615875 2023-10-30T16:00:04.843750
280 2.211500 0.616000 2023-10-30T16:00:04.843750
280 2.211000 0.616000 2023-10-30T16:00:04.843750
280 2.210750 0.616125 2023-10-30T16:00:04.843750
280 2.210125 0.616000 2023-10-30T16:00:04.843750
280 2.210250 0.615875 2023-10-30T16:00:04.843750
280 2.210250 0.615875 2023-10-30T16:00:04.843750
280 2.211125 0.615750 2023-10-30T16:00:04.843750
280 2.211250 0.616125 2023-10-30T16:00:04.843750
280 2.210500 0.616000 2023-10-30T16:00:04.843750
280 2.210375 0.616000 2023-10-30T16:00:04.843750
280 2.209625 0.616125 2023-10-30T16:00:04.843750
280 2.210250 0.615750 2023-10-30T16:00:04.843750
280 2.210625 0.615750 2023-10-30T16:00:04.859375
280 2.210875 0.615750 2023-10-30T16:00:04.859375
280 2.210500 0.615875 2023-10-30T16:00:04.859375
280 2.210125 0.615875 2023-10-30T16:00:04.859375
280 2.209250 0.615625 2023-10-30T16:00:04.859375
280 2.209250 0.615500 2023-10-30T16:00:04.859375
280 2.210000 0.615375 2023-10-30T16:00:04.859375
280 2.209750 0.615375 2023-10-30T16:00:04.859375
280 2.209625 0.615375 2023-10-30T16:00:04.859375
280 2.209750 0.615625 2023-10-30T16:00:04.859375
280 2.208750 0.615375 2023-10-30T16:00:04.859375
280 2.208375 0.615250 2023-10-30T16:00:04.859375
280 2.209125 0.615250 2023-10-30T16:00:04.859375
280 2.209750 0.615250 2023-10-30T16:00:04.859375
280 2.210375 0.615250 2023-10-30T16:00:04.859375
280 2.210125 0.615375 2023-10-30T16:00:04.859375
280 2.209625 0.615250 2023-10-30T16:00:04.859375
280 2.209000 0.615000 2023-10-30T16:00:04.859375
280 2.209125 0.615000 2023-10-30T16:00:04.859375
280 2.209125 0.614750 2023-10-30T16:00:04.859375
280 2.209375 0.614500 2023-10-30T16:00:04.859375
280 2.209000 0.614750 2023-10-30T16:00:04.859375
280 2.208875 0.614750 2023-10-30T16:00:04.859375
280 2.207500 0.614625 2023-10-30T16:00:04.859375
280 2.207625 0.614375 2023-10-30T16:00:04.859375
280 2.208000 0.613875 2023-10-30T16:00:04.859375
280 2.208250 0.614125 2023-10-30T16:00:04.859375
280 2.207750 0.613875 2023-10-30T16:00:04.859375
280 2.207500 0.614125 2023-10-30T16:00:04.859375
280 2.206750 0.613750 2023-10-30T16:00:04.875000
280 2.205875 0.613625 2023-10-30T16:00:04.875000
280 1.947625 0.522625 2023-10-30T16:00:04.875000
280 1.947875 0.522875 2023-10-30T16:00:04.875000
300 1.948000 0.523000 2023-10-30T16:00:11.390625
300 1.947875 0.523125 2023-10-30T16:00:11.390625
300 1.947125 0.522875 2023-10-30T16:00:11.390625
300 1.947500 0.522875 2023-10-30T16:00:11.390625
300 1.948000 0.522625 2023-10-30T16:00:11.390625
300 1.948750 0.522500 2023-10-30T16:00:11.390625
300 1.948375 0.522875 2023-10-30T16:00:11.390625
300 1.949000 0.522875 2023-10-30T16:00:11.390625
300 1.948125 0.522750 2023-10-30T16:00:11.390625
300 1.947875 0.522500 2023-10-30T16:00:11.390625
300 1.948250 0.522625 2023-10-30T16:00:11.390625
300 1.948625 0.522375 2023-10-30T16:00:11.390625
300 1.948250 0.522375 2023-10-30T16:00:11.390625
300 1.947625 0.522500 2023-10-30T16:00:11.390625
300 1.946875 0.522375 2023-10-30T16:00:11.390625
300 1.945750 0.522000 2023-10-30T16:00:11.390625
300 1.946125 0.521875 2023-10-30T16:00:11.390625
300 1.946000 0.521250 2023-10-30T16:00:11.390625
300 1.945875 0.521375 2023-10-30T16:00:11.390625
300 1.944875 0.521500 2023-10-30T16:00:11.390625
300 1.944000 0.521250 2023-10-30T16:00:11.406250
300 1.942625 0.521000 2023-10-30T16:00:11.406250
300 1.941875 0.520750 2023-10-30T16:00:11.406250
300 1.941500 0.520000 2023-10-30T16:00:11.406250
300 1.941250 0.519750 2023-10-30T16:00:11.406250
300 1.939625 0.519625 2023-10-30T16:00:11.406250
300 1.938750 0.519625 2023-10-30T16:00:11.406250
300 1.937000 0.519000 2023-10-30T16:00:11.406250
300 1.935750 0.518750 2023-10-30T16:00:11.406250
300 1.935500 0.518000 2023-10-30T16:00:11.406250
300 1.934625 0.517625 2023-10-30T16:00:11.406250
300 1.932625 0.517375 2023-10-30T16:00:11.406250
300 1.931250 0.517000 2023-10-30T16:00:11.406250
300 1.929625 0.516375 2023-10-30T16:00:11.406250
300 1.927875 0.515875 2023-10-30T16:00:11.406250
300 1.926375 0.515500 2023-10-30T16:00:11.406250
300 1.925750 0.514875 2023-10-30T16:00:11.406250
300 1.924125 0.514375 2023-10-30T16:00:11.406250
300 1.922500 0.514000 2023-10-30T16:00:11.406250
300 1.920750 0.513625 2023-10-30T16:00:11.406250
300 1.918250 0.512500 2023-10-30T16:00:11.406250
300 1.917500 0.512250 2023-10-30T16:00:11.406250
300 1.916250 0.511500 2023-10-30T16:00:11.406250
300 1.915125 0.511000 2023-10-30T16:00:11.406250
300 1.912875 0.510750 2023-10-30T16:00:11.406250
300 1.911500 0.510375 2023-10-30T16:00:11.406250
300 1.328750 0.327875 2023-10-30T16:00:11.421875
300 1.329250 0.327750 2023-10-30T16:00:11.421875
300 1.329125 0.328000 2023-10-30T16:00:11.421875
320 1.329250 0.328125 2023-10-30T16:00:17.937500
320 1.328750 0.328125 2023-10-30T16:00:17.937500
320 1.328000 0.327875 2023-10-30T16:00:17.937500
320 1.328500 0.327750 2023-10-30T16:00:17.937500
320 1.329000 0.327625 2023-10-30T16:00:17.937500
320 1.329125 0.327875 2023-10-30T16:00:17.937500
320 1.328750 0.327875 2023-10-30T16:00:17.937500
320 1.328500 0.328125 2023-10-30T16:00:17.937500
320 1.327625 0.327625 2023-10-30T16:00:17.937500
320 1.327375 0.327875 2023-10-30T16:00:17.937500
320 1.327625 0.327375 2023-10-30T16:00:17.937500
320 1.327625 0.327125 2023-10-30T16:00:17.937500
320 1.326750 0.327125 2023-10-30T16:00:17.937500
320 1.325875 0.327250 2023-10-30T16:00:17.937500
320 1.324625 0.326750 2023-10-30T16:00:17.937500
320 1.323500 0.326500 2023-10-30T16:00:17.937500
320 1.323250 0.326000 2023-10-30T16:00:17.937500
320 1.322625 0.326000 2023-10-30T16:00:17.937500
320 1.321500 0.325750 2023-10-30T16:00:17.937500
320 1.320250 0.325375 2023-10-30T16:00:17.937500
320 1.318500 0.325125 2023-10-30T16:00:17.937500
320 1.316625 0.324625 2023-10-30T16:00:17.937500
320 1.316000 0.323875 2023-10-30T16:00:17.953125
320 1.315250 0.323625 2023-10-30T16:00:17.953125
320 1.314000 0.323125 2023-10-30T16:00:17.953125
320 1.311750 0.322875 2023-10-30T16:00:17.953125
320 1.309875 0.322500 2023-10-30T16:00:17.953125
320 1.307625 0.321750 2023-10-30T16:00:17.953125
320 1.305750 0.321250 2023-10-30T16:00:17.953125
320 1.304500 0.320250 2023-10-30T16:00:17.953125
320 1.302500 0.319750 2023-10-30T16:00:17.953125
320 1.300125 0.319250 2023-10-30T16:00:17.953125
320 1.297875 0.318750 2023-10-30T16:00:17.953125
320 1.293625 0.317750 2023-10-30T16:00:17.953125
320 1.292375 0.317250 2023-10-30T16:00:17.953125
320 1.290500 0.316250 2023-10-30T16:00:17.953125
320 1.288625 0.315375 2023-10-30T16:00:17.953125
320 1.285875 0.315000 2023-10-30T16:00:17.953125
320 1.283500 0.314375 2023-10-30T16:00:17.953125
320 1.279875 0.313375 2023-10-30T16:00:17.953125
320 1.277500 0.312625 2023-10-30T16:00:17.953125
320 1.275375 0.312000 2023-10-30T16:00:17.953125
320 1.273375 0.311000 2023-10-30T16:00:17.953125
320 1.271125 0.310625 2023-10-30T16:00:17.953125
320 1.268500 0.309875 2023-10-30T16:00:17.953125
320 1.265500 0.309500 2023-10-30T16:00:17.953125
320 0.585500 0.124875 2023-10-30T16:00:17.953125
320 0.586125 0.125125 2023-10-30T16:00:17.953125
320 0.586375 0.125125 2023-10-30T16:00:17.953125
320 0.586375 0.125250 2023-10-30T16:00:17.953125
340 0.586125 0.125250 2023-10-30T16:00:24.484375
340 0.585000 0.125125 2023-10-30T16:00:24.484375
340 0.585750 0.125000 2023-10-30T16:00:24.484375
340 0.585750 0.124625 2023-10-30T16:00:24.484375
340 0.586625 0.124875 2023-10-30T16:00:24.484375
340 0.586000 0.125000 2023-10-30T16:00:24.484375
340 0.586000 0.125125 2023-10-30T16:00:24.484375
340 0.584875 0.124875 2023-10-30T16:00:24.484375
340 0.584750 0.124875 2023-10-30T16:00:24.484375
340 0.585000 0.124875 2023-10-30T16:00:24.484375
340 0.585125 0.124625 2023-10-30T16:00:24.484375
340 0.584500 0.124625 2023-10-30T16:00:24.484375
340 0.583375 0.124750 2023-10-30T16:00:24.484375
340 0.582500 0.124375 2023-10-30T16:00:24.484375
340 0.581375 0.123875 2023-10-30T16:00:24.484375
340 0.580875 0.123625 2023-10-30T16:00:24.484375
340 0.581000 0.123375 2023-10-30T16:00:24.484375
340 0.580125 0.123375 2023-10-30T16:00:24.484375
340 0.578875 0.123000 2023-10-30T16:00:24.484375
340 0.577375 0.122875 2023-10-30T16:00:24.484375
340 0.575375 0.122625 2023-10-30T16:00:24.484375
340 0.574875 0.122125 2023-10-30T16:00:24.484375
340 0.573750 0.121500 2023-10-30T16:00:24.484375
340 0.572500 0.121250 2023-10-30T16:00:24.484375
340 0.570750 0.120875 2023-10-30T16:00:24.484375
340 0.569000 0.120750 2023-10-30T16:00:24.484375
340 0.566500 0.120125 2023-10-30T16:00:24.484375
340 0.565000 0.119875 2023-10-30T16:00:24.484375
340 0.563625 0.119000 2023-10-30T16:00:24.500000
340 0.562375 0.118625 2023-10-30T16:00:24.500000
340 0.560125 0.118250 2023-10-30T16:00:24.500000
340 0.558000 0.117750 2023-10-30T16:00:24.500000
340 0.555125 0.117250 2023-10-30T16:00:24.500000
340 0.552500 0.116750 2023-10-30T16:00:24.500000
340 0.550625 0.115750 2023-10-30T16:00:24.500000
340 0.549125 0.115250 2023-10-30T16:00:24.500000
340 0.546625 0.114750 2023-10-30T16:00:24.500000
340 0.544250 0.114250 2023-10-30T16:00:24.500000
340 0.541250 0.113875 2023-10-30T16:00:24.500000
340 0.538750 0.113000 2023-10-30T16:00:24.500000
340 0.536875 0.112625 2023-10-30T16:00:24.500000
340 0.534875 0.111750 2023-10-30T16:00:24.500000
340 0.533125 0.111250 2023-10-30T16:00:24.500000
340 0.530875 0.110875 2023-10-30T16:00:24.500000
340 0.528125 0.110500 2023-10-30T16:00:24.500000
340 0.524875 0.109875 2023-10-30T16:00:24.500000
340 0.072750 0.007750 2023-10-30T16:00:24.500000
340 0.073250 0.008000 2023-10-30T16:00:24.500000
340 0.072750 0.008125 2023-10-30T16:00:24.500000
340 0.072500 0.008250 2023-10-30T16:00:24.500000
0 0.071875 0.008000 2023-10-30T16:01:51.015625
0 0.072250 0.007875 2023-10-30T16:01:51.015625
0 0.072250 0.007750 2023-10-30T16:01:51.015625
0 0.073125 0.008000 2023-10-30T16:01:51.015625
0 0.072750 0.008000 2023-10-30T16:01:51.015625
0 0.072750 0.007875 2023-10-30T16:01:51.015625
0 0.072375 0.007875 2023-10-30T16:01:51.031250
0 0.071750 0.008000 2023-10-30T16:01:51.031250
0 0.071875 0.007875 2023-10-30T16:01:51.031250
0 0.072500 0.007750 2023-10-30T16:01:51.031250
0 0.072250 0.007875 2023-10-30T16:01:51.031250
0 0.071750 0.008000 2023-10-30T16:01:51.031250
0 0.071125 0.008000 2023-10-30T16:01:51.031250
0 0.070250 0.007625 2023-10-30T16:01:51.031250
0 0.070500 0.007625 2023-10-30T16:01:51.031250
0 0.070250 0.007000 2023-10-30T16:01:51.031250
0 0.070375 0.007375 2023-10-30T16:01:51.031250
0 0.069750 0.007375 2023-10-30T16:01:51.031250
0 0.069250 0.007375 2023-10-30T16:01:51.031250
0 0.067750 0.007000 2023-10-30T16:01:51.031250
0 0.068125 0.007000 2023-10-30T16:01:51.031250
0 0.067625 0.006750 2023-10-30T16:01:51.031250
0 0.067625 0.006750 2023-10-30T16:01:51.031250
0 0.066750 0.006750 2023-10-30T16:01:51.031250
0 0.065875 0.006750 2023-10-30T16:01:51.031250
0 0.064625 0.006500 2023-10-30T16:01:51.031250
0 0.064125 0.006375 2023-10-30T16:01:51.031250
0 0.063750 0.006250 2023-10-30T16:01:51.031250
0 0.063500 0.006000 2023-10-30T16:01:51.031250
0 0.062500 0.006250 2023-10-30T16:01:51.031250
0 0.062000 0.006125 2023-10-30T16:01:51.031250
0 0.060250 0.005875 2023-10-30T16:01:51.031250
0 0.059375 0.005750 2023-10-30T16:01:51.031250
0 0.059250 0.005375 2023-10-30T16:01:51.031250
0 0.058625 0.005250 2023-10-30T16:01:51.031250
0 0.057625 0.005250 2023-10-30T16:01:51.046875
0 0.056750 0.005125 2023-10-30T16:01:51.046875
0 0.055625 0.005125 2023-10-30T16:01:51.046875
0 0.054125 0.004625 2023-10-30T16:01:51.046875
0 0.053625 0.004750 2023-10-30T16:01:51.046875
0 0.053250 0.004250 2023-10-30T16:01:51.046875
0 0.053000 0.004625 2023-10-30T16:01:51.046875
0 0.051875 0.004250 2023-10-30T16:01:51.046875
0 0.050625 0.004375 2023-10-30T16:01:51.046875
0 0.049250 0.004000 2023-10-30T16:01:51.046875
0 0.083375 0.032625 2023-10-30T16:01:51.046875
0 0.084000 0.032500 2023-10-30T16:01:51.046875
0 0.083500 0.032625 2023-10-30T16:01:51.046875
0 0.083500 0.032875 2023-10-30T16:01:51.046875
0 0.082750 0.032875 2023-10-30T16:01:51.046875
20 0.082750 0.032750 2023-10-30T16:01:57.562500
20 0.083125 0.032375 2023-10-30T16:01:57.562500
20 0.083250 0.032250 2023-10-30T16:01:57.562500
20 0.083250 0.032750 2023-10-30T16:01:57.562500
20 0.083250 0.032625 2023-10-30T16:01:57.562500
20 0.082750 0.032875 2023-10-30T16:01:57.562500
20 0.082625 0.032500 2023-10-30T16:01:57.562500
20 0.083250 0.032500 2023-10-30T16:01:57.562500
20 0.083875 0.032625 2023-10-30T16:01:57.562500
20 0.084250 0.032750 2023-10-30T16:01:57.562500
20 0.084125 0.033000 2023-10-30T16:01:57.562500
20 0.084125 0.033000 2023-10-30T16:01:57.578125
20 0.083375 0.033000 2023-10-30T16:01:57.578125
20 0.084375 0.033250 2023-10-30T16:01:57.578125
20 0.085000 0.033000 2023-10-30T16:01:57.578125
20 0.085750 0.033375 2023-10-30T16:01:57.578125
20 0.086000 0.033500 2023-10-30T16:01:57.578125
20 0.086500 0.033750 2023-10-30T16:01:57.578125
20 0.086500 0.034000 2023-10-30T16:01:57.578125
20 0.087250 0.034125 2023-10-30T16:01:57.578125
20 0.087750 0.033875 2023-10-30T16:01:57.578125
20 0.089000 0.034375 2023-10-30T16:01:57.578125
20 0.089625 0.034625 2023-10-30T16:01:57.578125
20 0.090000 0.035000 2023-10-30T16:01:57.578125
20 0.090000 0.035250 2023-10-30T16:01:57.578125
20 0.090750 0.035250 2023-10-30T16:01:57.578125
20 0.092000 0.035250 2023-10-30T16:01:57.578125
20 0.093375 0.035625 2023-10-30T16:01:57.578125
20 0.094500 0.036125 2023-10-30T16:01:57.578125
20 0.094750 0.036500 2023-10-30T16:01:57.578125
20 0.095500 0.036625 2023-10-30T16:01:57.578125
20 0.096250 0.037125 2023-10-30T16:01:57.578125
20 0.097500 0.037125 2023-10-30T16:01:57.578125
20 0.099250 0.037375 2023-10-30T16:01:57.578125
20 0.100625 0.038000 2023-10-30T16:01:57.578125
20 0.101500 0.038500 2023-10-30T16:01:57.578125
20 0.102125 0.038875 2023-10-30T16:01:57.578125
20 0.102750 0.039250 2023-10-30T16:01:57.578125
20 0.104250 0.039500 2023-10-30T16:01:57.578125
20 0.105875 0.039750 2023-10-30T16:01:57.578125
20 0.107625 0.040250 2023-10-30T16:01:57.593750
20 0.108250 0.040625 2023-10-30T16:01:57.593750
20 0.109500 0.041125 2023-10-30T16:01:57.593750
20 0.109625 0.041375 2023-10-30T16:01:57.593750
20 0.111125 0.041625 2023-10-30T16:01:57.593750
20 0.635250 0.188875 2023-10-30T16:01:57.593750
20 0.635125 0.189125 2023-10-30T16:01:57.593750
20 0.635125 0.189125 2023-10-30T16:01:57.593750
20 0.634000 0.189000 2023-10-30T16:01:57.593750
20 0.634250 0.188875 2023-10-30T16:01:57.593750
40 0.634750 0.188750 2023-10-30T16:02:04.109375
40 0.635375 0.188750 2023-10-30T16:02:04.109375
