ANGLE A0 A1 DATETIME
120 2.188000 0.651375 2023-10-30T16:10:10.718750
120 2.194875 0.622000 2023-10-30T16:10:10.718750
120 2.158875 0.633375 2023-10-30T16:10:10.734375
120 2.188750 0.664125 2023-10-30T16:10:10.734375
120 2.203375 0.634625 2023-10-30T16:10:10.734375
120 2.167750 0.629500 2023-10-30T16:10:10.734375
120 2.182625 0.671375 2023-10-30T16:10:10.734375
120 2.208000 0.647125 2023-10-30T16:10:10.734375
120 2.178375 0.628125 2023-10-30T16:10:10.734375
120 2.181125 0.679750 2023-10-30T16:10:10.734375
120 2.215625 0.662250 2023-10-30T16:10:10.734375
120 2.190250 0.629000 2023-10-30T16:10:10.734375
120 2.175250 0.683625 2023-10-30T16:10:10.734375
120 2.218125 0.675125 2023-10-30T16:10:10.734375
120 2.200625 0.633625 2023-10-30T16:10:10.734375
120 2.174750 0.686500 2023-10-30T16:10:10.734375
120 2.222000 0.689625 2023-10-30T16:10:10.734375
120 2.211625 0.642125 2023-10-30T16:10:10.734375
120 2.174875 0.683625 2023-10-30T16:10:10.734375
120 2.219625 0.698375 2023-10-30T16:10:10.734375
120 2.219250 0.652000 2023-10-30T16:10:10.734375
120 2.180875 0.678125 2023-10-30T16:10:10.734375
120 2.218625 0.704625 2023-10-30T16:10:10.734375
120 2.225500 0.659125 2023-10-30T16:10:10.734375
120 2.186000 0.665750 2023-10-30T16:10:10.734375
120 2.211250 0.699625 2023-10-30T16:10:10.734375
120 2.225875 0.655500 2023-10-30T16:10:10.734375
120 2.191375 0.642875 2023-10-30T16:10:10.734375
140 2.204750 0.684625 2023-10-30T16:10:17.250000
140 2.228000 0.652500 2023-10-30T16:10:17.250000
140 2.197625 0.625875 2023-10-30T16:10:17.265625
140 2.193875 0.664500 2023-10-30T16:10:17.265625
140 2.223625 0.645625 2023-10-30T16:10:17.265625
140 2.202500 0.615375 2023-10-30T16:10:17.265625
140 2.188875 0.657250 2023-10-30T16:10:17.265625
140 2.223125 0.650000 2023-10-30T16:10:17.265625
140 2.208625 0.615250 2023-10-30T16:10:17.265625
140 2.185125 0.651875 2023-10-30T16:10:17.265625
140 2.221250 0.657375 2023-10-30T16:10:17.265625
140 2.215500 0.624250 2023-10-30T16:10:17.265625
140 2.188500 0.657125 2023-10-30T16:10:17.265625
140 2.223500 0.673125 2023-10-30T16:10:17.265625
140 2.224250 0.637875 2023-10-30T16:10:17.265625
140 2.193750 0.657125 2023-10-30T16:10:17.265625
140 2.221000 0.684250 2023-10-30T16:10:17.265625
140 2.230125 0.649250 2023-10-30T16:10:17.265625
140 2.201750 0.652500 2023-10-30T16:10:17.265625
140 2.221125 0.690875 2023-10-30T16:10:17.265625
140 2.237000 0.660125 2023-10-30T16:10:17.265625
140 2.210000 0.647375 2023-10-30T16:10:17.265625
140 2.217750 0.694125 2023-10-30T16:10:17.265625
140 2.240875 0.669500 2023-10-30T16:10:17.265625
140 2.218250 0.643625 2023-10-30T16:10:17.265625
140 2.216875 0.696875 2023-10-30T16:10:17.265625
140 2.245500 0.681250 2023-10-30T16:10:17.265625
140 2.226625 0.643125 2023-10-30T16:10:17.265625
140 2.211375 0.696000 2023-10-30T16:10:17.265625
140 2.245750 0.690000 2023-10-30T16:10:17.265625
140 2.232625 0.645125 2023-10-30T16:10:17.265625
140 2.211625 0.694750 2023-10-30T16:10:17.281250
140 2.247375 0.699875 2023-10-30T16:10:17.281250
140 2.240250 0.652875 2023-10-30T16:10:17.281250
140 2.211500 0.690125 2023-10-30T16:10:17.281250
140 2.244125 0.706750 2023-10-30T16:10:17.281250
140 2.244625 0.660750 2023-10-30T16:10:17.281250
140 2.216375 0.683250 2023-10-30T16:10:17.281250
140 2.244250 0.713250 2023-10-30T16:10:17.281250
140 2.251125 0.672250 2023-10-30T16:10:17.281250
140 2.223000 0.676000 2023-10-30T16:10:17.281250
140 2.239875 0.718375 2023-10-30T16:10:17.281250
140 2.254625 0.683500 2023-10-30T16:10:17.281250
140 2.230000 0.668500 2023-10-30T16:10:17.281250
140 2.239625 0.723750 2023-10-30T16:10:17.281250
140 2.260500 0.695750 2023-10-30T16:10:17.281250
140 2.237500 0.665000 2023-10-30T16:10:17.281250
140 2.234500 0.725625 2023-10-30T16:10:17.281250
140 2.260500 0.705250 2023-10-30T16:10:17.281250
140 2.242750 0.662125 2023-10-30T16:10:17.281250
160 2.232500 0.724500 2023-10-30T16:10:23.796875
160 2.262625 0.716375 2023-10-30T16:10:23.796875
160 2.250250 0.666125 2023-10-30T16:10:23.796875
160 2.230000 0.723250 2023-10-30T16:10:23.796875
160 2.262625 0.724500 2023-10-30T16:10:23.796875
160 2.255375 0.669625 2023-10-30T16:10:23.796875
160 2.232125 0.713375 2023-10-30T16:10:23.796875
160 2.263500 0.728875 2023-10-30T16:10:23.796875
160 2.262500 0.677000 2023-10-30T16:10:23.796875
160 2.235250 0.702250 2023-10-30T16:10:23.796875
160 2.261250 0.730375 2023-10-30T16:10:23.812500
160 2.267250 0.683250 2023-10-30T16:10:23.812500
160 2.241500 0.689875 2023-10-30T16:10:23.812500
160 2.262250 0.730750 2023-10-30T16:10:23.812500
160 2.273875 0.690375 2023-10-30T16:10:23.812500
160 2.248250 0.677625 2023-10-30T16:10:23.812500
160 2.256625 0.726500 2023-10-30T16:10:23.812500
160 2.275375 0.693625 2023-10-30T16:10:23.812500
160 2.253875 0.664000 2023-10-30T16:10:23.812500
160 2.254500 0.719250 2023-10-30T16:10:23.812500
160 2.278250 0.698250 2023-10-30T16:10:23.812500
160 2.261500 0.658000 2023-10-30T16:10:23.812500
160 2.249875 0.710125 2023-10-30T16:10:23.812500
160 2.277750 0.699500 2023-10-30T16:10:23.812500
160 2.266500 0.655625 2023-10-30T16:10:23.812500
160 2.250250 0.703125 2023-10-30T16:10:23.812500
