CYCLES	STEP	SAMPLES	REPS	CH0 MEAN	CH0 STD	CH1 MEAN	CH1 STD	DIFF MEAN	DIFF STD	DIFF STD STD
1.0	1.0	169	99	27.389859880073402	0.010363475967009704	-27.135542942634448	0.007571231995838201	-54.525402822707846	0.008496147621994014	0.000606089198494037	27.347440070880758	0.009964232400538424	-27.12357447417041	0.00809304124445443	-54.47101454505117	0.009191873517704816	0.0006557201570488674
1.0	1.0	169	28	27.38464405097816	0.010943235521215724	-45.10926326105514	0.007913022560304477	-72.4939073120333	0.00717049323620979	0.0009711705829036744	27.342246346742883	0.009441314818011587	-45.103848038793885	0.008412648342834169	-72.44609438553677	0.0071656322663309876	0.0009705122138354443
1.0	1.0	169	100	-63.977676467567434	0.06107155799047481	-71.9019595494463	0.027402545226836206	-7.924283081878859	0.06943299148279768	0.004928122312523602	26.038322507432536	0.05690480020958418	18.11086010610567	0.012881528675656397	-7.9274624013268635	0.06171336877368469	0.004380209222440641
1.0	1.0	169	49	-11.370335769764772	0.0073180879319125775	-55.61007598675548	0.00756721282058358	-44.23974021699071	0.0031634257433370365	0.00032201523239652557	-11.134501631616995	0.007432537091505229	-55.606745131273804	0.0077398066626222116	-44.472243499656805	0.0013306622711116978	0.0001354523719660043
2.0	1.0	169	50	-11.436052506368123	0.05686817904625192	-55.610646769677075	0.007347212198141365	-44.174594263308954	0.05553213423676575	0.005595119741184697	-11.13373576330848	0.007113558903825965	-55.60557534023822	0.007176513217771103	-44.47183957692974	0.0010673582101712825	0.00010754128352392895
1.0	0.5	169	50	-11.422705235727037	0.041906458186869194	-55.61015963423039	0.005710192913044926	-44.18745439850336	0.04254497313896561	0.004286603105925631	-11.133903806674905	0.006037547541995019	-55.605520665495696	0.0058868594210897615	-44.47161685882079	0.0009440761554787973	9.512004548897767e-05
1.0	1.0	169	10	-11.400921467284979	0.012543083895973401	-65.36432343536572	0.007058131319381338	-53.96340196808073	0.014849468655564826	0.0034485932482285144	-11.134752519923158	0.006263155128422187	-65.36635023791209	0.008023573459343422	-54.23159771798894	0.002390713683885269	0.0005552117223806928
1.0	1.0	1268	50	-11.423174205269685	0.04497187221614959	-55.61194107096025	0.006307322359475107	-44.18876686569056	0.044543152414011994	0.004487928923164549	-11.136148400099316	0.006398924520869049	-55.60758856549235	0.006374634788868586	-44.47144016539303	0.000889982015932973	8.966981037348918e-05
1.0	1.0	169	50	-11.403598921770202	0.02759182268586912	-55.614743925292814	0.006689613654635988	-44.2111450035226	0.026052394911612226	0.002624899458277887	-11.138227802151516	0.006624168144741494	-55.611316409831296	0.006640632775500874	-44.47308860767978	0.0013242714870121952	0.00013342648615086763
2.0	1.0	169	50	-11.40459102655306	0.0316636200417822	-55.61833556013607	0.007921371044984039	-44.213744533583004	0.02897891514143912	0.002919759926652251	-11.143106794945556	0.007664960648234313	-55.61481027376775	0.007889698902026036	-44.471703478822185	0.0010893206761940007	0.00010975410370269047
1.0	0.5	169	50	-11.3803275792159	0.011404102856193823	-55.61883841016775	0.006218193822130943	-44.23851083095185	0.009974301328194102	0.001004957058339666	-11.144615169342492	0.006189467775863887	-55.61580525860683	0.006171424157801336	-44.47119008926434	0.0009460408600655619	9.531799857632227e-05
1.0	1.0	1218	50	-11.402111830038127	0.027706343283967996	-55.622437368529646	0.007235904355120686	-44.22032553849152	0.027037819179974967	0.0027241855176584127	-11.148720661353488	0.007291284618740196	-55.61883857231273	0.007280299544262592	-44.47011791095925	0.0007726533825737189	7.784840711324924e-05
2.0	2.0	1218	50	-11.425488307372813	0.0235527423099532	-55.624161392823815	0.00673573686669188	-44.198673085451	0.021603676539275914	0.0021766704764436093	-11.150737843395731	0.0068809616848985265	-55.622105927464276	0.01649966703515223	-44.47136808406854	0.013023957287169296	0.0013122240217726465
1.0	1.0	169	50	-11.454663590582298	0.007585374094138929	-54.33044662416401	0.007887575582718284	-42.87578303358172	0.0033392027188504795	0.00033644014062921533	-11.268644140825065	0.007370875995326491	-54.3385188053033	0.007906199831214622	-43.06987466447825	0.0020678956302049465	0.0002083500629372375
2.0	1.0	169	50	-11.456303369186447	0.006444831775053966	-54.32927937006435	0.006105338212293922	-42.872976000877905	0.0025799151481689857	0.0002599384009726193	-11.271871918891902	0.0059239772478249676	-54.33726142204808	0.00614895970871442	-43.065389503156176	0.0013591530335636448	0.00013694096353221517
1.0	0.5	169	50	-11.45408996795837	0.007523266141718251	-54.32866441853681	0.007103958358523561	-42.874574450578436	0.002463573598463338	0.0002482164509625092	-11.274322751607803	0.007059656397364939	-54.336399941131766	0.007121088461272437	-43.06207718952396	0.0016111171840489018	0.0001623275187551826
1.0	1.0	1218	50	-11.448083190151927	0.006651655174699199	-54.32857208123912	0.006385843936422056	-42.8804888910872	0.00389493101535857	0.0003924323405556637	-11.274826225423212	0.006380606918856998	-54.33654960273605	0.0065209958516945065	-43.06172337731284	0.0012685020934880798	0.00012780746143753168
2.0	2.0	1218	50	-11.446641910484688	0.0073540794729883355	-54.33099360163682	0.007504287365184414	-42.88435169115213	0.0025016009455484365	0.0002520478823185159	-11.274043905722138	0.007098154261109683	-54.338910456924495	0.007625583377686387	-43.06486655120236	0.002015749679176221	0.00020309611683857475
1.0	1.0	169	50	-11.454934607165253	0.006599142366413555	-64.09639436807718	0.006005424498332745	-52.64145976091194	0.0029967195548973114	0.00030193337552835055	-11.275572916490779	0.006068385122796273	-64.09546793428036	0.006076416838574366	-52.81989501778958	0.0016593436065574561	0.00016718655420074773
