#~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~#
#~~~~~~~~~ RAPP measurements | INTI 2024-01-05 ~~~~~~~~#
#~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~#
# cycles  : 1
# step    : 1.0
# samples : 50
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~#
ANGLE     CH0       CH1       DATETIME
720.0     2.14275   2.417875  2024-01-05T14:29:43.659149
720.0     2.142     2.417375  2024-01-05T14:29:43.659149
720.0     2.141375  2.417     2024-01-05T14:29:43.659149
720.0     2.1415    2.41725   2024-01-05T14:29:43.659149
720.0     2.14175   2.417625  2024-01-05T14:29:43.659149
720.0     2.141125  2.41775   2024-01-05T14:29:43.659149
720.0     2.141     2.418     2024-01-05T14:29:43.659149
720.0     2.14125   2.418125  2024-01-05T14:29:43.659149
720.0     2.14125   2.418125  2024-01-05T14:29:43.659149
720.0     2.142     2.418125  2024-01-05T14:29:43.659149
720.0     2.142     2.418625  2024-01-05T14:29:43.659149
720.0     2.141875  2.419     2024-01-05T14:29:43.659149
720.0     2.14225   2.418625  2024-01-05T14:29:43.659149
720.0     2.14225   2.418125  2024-01-05T14:29:43.659149
720.0     2.142375  2.4175    2024-01-05T14:29:43.659149
720.0     2.142875  2.417625  2024-01-05T14:29:43.659149
720.0     2.142875  2.41775   2024-01-05T14:29:43.659149
720.0     2.14225   2.417625  2024-01-05T14:29:43.659149
720.0     2.141375  2.417     2024-01-05T14:29:43.659149
720.0     2.141375  2.417     2024-01-05T14:29:43.659149
720.0     2.141875  2.41775   2024-01-05T14:29:43.659149
720.0     2.141625  2.417875  2024-01-05T14:29:43.659149
720.0     2.140875  2.417875  2024-01-05T14:29:43.659149
720.0     2.140875  2.417875  2024-01-05T14:29:43.659149
720.0     2.141     2.418125  2024-01-05T14:29:43.659149
720.0     2.1415    2.418125  2024-01-05T14:29:43.659149
720.0     2.14225   2.41825   2024-01-05T14:29:43.659149
720.0     2.14225   2.418625  2024-01-05T14:29:43.659149
720.0     2.142125  2.418875  2024-01-05T14:29:43.659149
720.0     2.142125  2.4185    2024-01-05T14:29:43.659149
720.0     2.142375  2.418     2024-01-05T14:29:43.659149
720.0     2.142375  2.417625  2024-01-05T14:29:43.659149
720.0     2.142875  2.417875  2024-01-05T14:29:43.659149
720.0     2.142625  2.418     2024-01-05T14:29:43.659149
720.0     2.142125  2.41775   2024-01-05T14:29:43.659149
720.0     2.141875  2.417125  2024-01-05T14:29:43.659149
720.0     2.141625  2.417125  2024-01-05T14:29:43.659149
720.0     2.14175   2.417625  2024-01-05T14:29:43.659149
720.0     2.14175   2.417625  2024-01-05T14:29:43.659149
720.0     2.141625  2.41775   2024-01-05T14:29:43.659149
720.0     2.141125  2.417875  2024-01-05T14:29:43.659149
720.0     2.141375  2.417875  2024-01-05T14:29:43.659149
720.0     2.141875  2.418     2024-01-05T14:29:43.659149
720.0     2.14225   2.418375  2024-01-05T14:29:43.659149
720.0     2.142125  2.418875  2024-01-05T14:29:43.659149
720.0     2.142     2.418875  2024-01-05T14:29:43.659149
720.0     2.142125  2.418375  2024-01-05T14:29:43.659149
720.0     2.14275   2.417875  2024-01-05T14:29:43.659149
720.0     2.143     2.4175    2024-01-05T14:29:43.659149
720.0     2.143125  2.4175    2024-01-05T14:29:43.659149
721.0     2.14325   2.4165    2024-01-05T14:29:45.549774
721.0     2.143625  2.41675   2024-01-05T14:29:45.549774
721.0     2.14325   2.417     2024-01-05T14:29:45.549774
721.0     2.142625  2.416625  2024-01-05T14:29:45.549774
721.0     2.141875  2.416125  2024-01-05T14:29:45.549774
721.0     2.1415    2.4165    2024-01-05T14:29:45.549774
721.0     2.14175   2.417     2024-01-05T14:29:45.549774
721.0     2.14175   2.4165    2024-01-05T14:29:45.549774
721.0     2.14175   2.4165    2024-01-05T14:29:45.549774
721.0     2.14125   2.41675   2024-01-05T14:29:45.549774
721.0     2.1415    2.417125  2024-01-05T14:29:45.549774
721.0     2.142375  2.417125  2024-01-05T14:29:45.549774
721.0     2.142875  2.4175    2024-01-05T14:29:45.549774
721.0     2.14275   2.417875  2024-01-05T14:29:45.549774
721.0     2.14275   2.417875  2024-01-05T14:29:45.549774
721.0     2.1425    2.41725   2024-01-05T14:29:45.549774
721.0     2.142875  2.4165    2024-01-05T14:29:45.549774
721.0     2.143875  2.416625  2024-01-05T14:29:45.549774
721.0     2.144     2.417     2024-01-05T14:29:45.549774
721.0     2.14325   2.416875  2024-01-05T14:29:45.549774
721.0     2.142     2.41625   2024-01-05T14:29:45.549774
721.0     2.14175   2.416125  2024-01-05T14:29:45.549774
721.0     2.142     2.4165    2024-01-05T14:29:45.549774
721.0     2.142     2.4165    2024-01-05T14:29:45.549774
