ANGLE,CH0,CH1
0.0,2.11775,2.524125
0.0,2.13525,2.524625
0.0,2.135125,2.524375
0.0,2.135,2.524375
0.0,2.134625,2.524625
0.0,2.13525,2.52475
0.0,2.135875,2.525125
0.0,2.135625,2.5255
0.0,2.1355,2.5255
0.0,2.13525,2.5255
0.0,2.1355,2.525
0.0,2.136125,2.52425
0.0,2.13675,2.524125
0.0,2.13675,2.524375
0.0,2.136125,2.5245
0.0,2.136125,2.52375
0.0,2.13575,2.5235
0.0,2.1355,2.52425
0.0,2.13525,2.5245
0.0,2.134875,2.52425
0.0,2.134625,2.524625
0.0,2.134875,2.52475
0.0,2.135625,2.52475
0.0,2.136,2.52475
0.0,2.135625,2.52525
0.0,2.135875,2.525625
0.0,2.136125,2.52525
0.0,2.13625,2.5245
0.0,2.136375,2.523875
0.0,2.13675,2.524125
0.0,2.13675,2.5245
0.0,2.136625,2.524375
0.0,2.136,2.52375
0.0,2.13525,2.523875
0.0,2.1355,2.5245
0.0,2.135375,2.5245
0.0,2.135125,2.52425
0.0,2.13475,2.524625
0.0,2.1345,2.524625
0.0,2.135625,2.52475
0.0,2.1355,2.525
0.0,2.135625,2.5255
0.0,2.136125,2.5255
0.0,2.13625,2.525125
0.0,2.136625,2.524375
0.0,2.136625,2.524125
0.0,2.137125,2.524375
0.0,2.13725,2.524625
0.0,2.136625,2.524125
0.0,2.135875,2.52375
1.0,2.135875,2.52225
1.0,2.135875,2.5225
1.0,2.135375,2.5225
1.0,2.135125,2.52275
1.0,2.1355,2.52275
1.0,2.1365,2.523
1.0,2.136625,2.523625
1.0,2.1365,2.523625
1.0,2.1365,2.523625
1.0,2.13625,2.523125
1.0,2.136,2.5225
1.0,2.137,2.52225
1.0,2.1375,2.522375
1.0,2.13725,2.522625
1.0,2.13675,2.52225
1.0,2.136,2.52175
1.0,2.13575,2.521875
1.0,2.136,2.5225
1.0,2.135875,2.5225
1.0,2.13525,2.5225
1.0,2.1355,2.522625
1.0,2.135875,2.52275
1.0,2.136375,2.523125
1.0,2.136375,2.523125
1.0,2.136625,2.523625
1.0,2.136625,2.5235
1.0,2.1365,2.522875
1.0,2.136625,2.52225
1.0,2.137625,2.522375
1.0,2.13775,2.52275
1.0,2.137,2.52275
1.0,2.1365,2.52225
1.0,2.136,2.521875
1.0,2.136125,2.522125
1.0,2.135875,2.522625
1.0,2.13525,2.5225
1.0,2.135,2.522625
1.0,2.135625,2.52275
1.0,2.135625,2.52275
1.0,2.136375,2.522875
1.0,2.136375,2.523375
1.0,2.136125,2.523625
1.0,2.136375,2.523375
1.0,2.136875,2.522875
1.0,2.137125,2.52225
1.0,2.136875,2.522375
1.0,2.137125,2.522625
1.0,2.137,2.522625
1.0,2.136375,2.522125
1.0,2.13575,2.521875
2.0,2.133875,2.5195
2.0,2.134,2.51975
2.0,2.134875,2.51975
2.0,2.13525,2.520375
2.0,2.135125,2.520625
2.0,2.135125,2.520375
2.0,2.134875,2.519625
2.0,2.13475,2.519125
2.0,2.13475,2.519125
2.0,2.135625,2.51925
2.0,2.136,2.5195
2.0,2.135375,2.5195
2.0,2.134625,2.519
2.0,2.13425,2.51875
2.0,2.134625,2.519375
2.0,2.134125,2.51975
2.0,2.13375,2.5195
2.0,2.13375,2.519625
2.0,2.13425,2.51975
2.0,2.135125,2.52
2.0,2.135,2.520625
2.0,2.135,2.520625
2.0,2.135375,2.52025
2.0,2.135375,2.52025
2.0,2.13475,2.519625
2.0,2.135125,2.519125
2.0,2.136,2.51925
2.0,2.136,2.519625
2.0,2.13525,2.519375
2.0,2.13425,2.51875
2.0,2.13375,2.518875
2.0,2.134375,2.519375
2.0,2.134375,2.519375
2.0,2.134,2.519375
2.0,2.13375,2.51975
2.0,2.1345,2.519875
2.0,2.135125,2.52
2.0,2.135125,2.5205
2.0,2.135125,2.5205
2.0,2.134875,2.520625
2.0,2.134625,2.52
2.0,2.135,2.519375
2.0,2.1355,2.519
2.0,2.136,2.5195
2.0,2.135625,2.519625
2.0,2.13475,2.51925
2.0,2.134,2.51875
2.0,2.134375,2.519
2.0,2.13475,2.519625
2.0,2.134625,2.5195
3.0,2.132,2.516625
3.0,2.132125,2.516875
3.0,2.13225,2.516625
3.0,2.132125,2.515875
3.0,2.13225,2.5155
3.0,2.13275,2.5155
3.0,2.132875,2.51575
3.0,2.1325,2.515625
3.0,2.1325,2.515625
3.0,2.1315,2.515125
3.0,2.131,2.514875
3.0,2.1315,2.515625
3.0,2.1315,2.515625
3.0,2.131375,2.5155
3.0,2.131125,2.515875
3.0,2.131125,2.515875
3.0,2.132,2.51625
3.0,2.13225,2.516625
3.0,2.132125,2.516625
3.0,2.132,2.51625
3.0,2.132,2.51575
3.0,2.1325,2.515375
3.0,2.133,2.5155
3.0,2.133,2.5155
3.0,2.133,2.515875
3.0,2.131875,2.515625
3.0,2.131125,2.515125
3.0,2.131125,2.515125
3.0,2.131375,2.51575
3.0,2.131375,2.515625
3.0,2.13125,2.515625
3.0,2.131375,2.51575
3.0,2.131875,2.516
3.0,2.1325,2.51625
3.0,2.132375,2.516875
3.0,2.132375,2.51675
3.0,2.13225,2.51625
3.0,2.1325,2.515625
3.0,2.1325,2.515625
3.0,2.13325,2.515375
3.0,2.133125,2.5155
3.0,2.132875,2.51575
3.0,2.132375,2.5155
3.0,2.1315,2.515
3.0,2.13175,2.51525
3.0,2.13225,2.51575
3.0,2.132,2.515625
3.0,2.131375,2.51575
3.0,2.131125,2.516
3.0,2.131375,2.516
4.0,2.12775,2.510375
4.0,2.12775,2.5105
4.0,2.1275,2.510375
4.0,2.127,2.510625
4.0,2.1275,2.510625
4.0,2.127625,2.51075
4.0,2.127625,2.511375
4.0,2.128125,2.5115
4.0,2.128125,2.5115
4.0,2.1285,2.51125
4.0,2.1285,2.5105
4.0,2.128875,2.510125
4.0,2.1295,2.51025
4.0,2.12925,2.510625
4.0,2.128625,2.510375
4.0,2.127875,2.50975
4.0,2.1275,2.51
4.0,2.127625,2.510375
4.0,2.12725,2.51025
4.0,2.127,2.51025
4.0,2.127125,2.51075
4.0,2.128,2.51075
4.0,2.128625,2.510875
4.0,2.128625,2.510875
4.0,2.128375,2.5115
4.0,2.128375,2.5115
4.0,2.12825,2.511
4.0,2.128125,2.51025
4.0,2.129,2.510125
4.0,2.129,2.510375
4.0,2.12875,2.510625
4.0,2.128375,2.51025
4.0,2.1275,2.50975
4.0,2.127375,2.51
4.0,2.127625,2.510375
4.0,2.1275,2.51025
4.0,2.12675,2.510375
4.0,2.12675,2.510375
4.0,2.12675,2.510375
4.0,2.12775,2.510625
4.0,2.12825,2.511125
4.0,2.128375,2.5115
4.0,2.128375,2.5115
4.0,2.12825,2.511
4.0,2.128,2.51025
4.0,2.1285,2.51
4.0,2.12875,2.5105
4.0,2.128375,2.5105
4.0,2.127875,2.509875
4.0,2.12775,2.50975
5.0,2.122625,2.50325
5.0,2.123125,2.50375
5.0,2.12325,2.504125
5.0,2.123125,2.50375
5.0,2.123125,2.503125
5.0,2.123375,2.502625
5.0,2.123625,2.50275
5.0,2.123375,2.503
5.0,2.123375,2.503
5.0,2.123125,2.502875
5.0,2.12275,2.5025
5.0,2.12225,2.502125
5.0,2.12225,2.5025
5.0,2.122625,2.502875
5.0,2.122375,2.50275
5.0,2.122125,2.503
5.0,2.1225,2.503125
5.0,2.122875,2.50325
5.0,2.122875,2.503875
5.0,2.123125,2.504
5.0,2.12325,2.503625
5.0,2.123,2.503125
5.0,2.123375,2.503125
5.0,2.123375,2.5025
5.0,2.12375,2.5025
5.0,2.1235,2.502875
5.0,2.123125,2.50275
5.0,2.122,2.502125
5.0,2.12175,2.502125
5.0,2.1225,2.502625
5.0,2.122625,2.50275
5.0,2.122375,2.50275
5.0,2.122125,2.503125
5.0,2.122375,2.503125
5.0,2.123,2.503375
5.0,2.123375,2.503875
5.0,2.122875,2.504
5.0,2.12275,2.503625
5.0,2.12275,2.503625
5.0,2.123,2.502875
5.0,2.12375,2.502375
5.0,2.124125,2.50275
5.0,2.12375,2.503
5.0,2.123625,2.502625
5.0,2.122375,2.502125
5.0,2.122625,2.502375
5.0,2.123125,2.502875
5.0,2.12275,2.50275
5.0,2.122,2.502875
5.0,2.121875,2.50325
6.0,2.114625,2.49425
6.0,2.11525,2.494375
6.0,2.11575,2.49475
6.0,2.115375,2.495125
6.0,2.115625,2.49525
6.0,2.115875,2.494875
6.0,2.116125,2.494
6.0,2.117,2.493625
6.0,2.117,2.493625
6.0,2.117,2.494
6.0,2.116125,2.494125
6.0,2.11525,2.494
6.0,2.115,2.493375
6.0,2.1155,2.493625
6.0,2.11575,2.49425
6.0,2.11525,2.494125
6.0,2.11475,2.494125
6.0,2.114875,2.4945
6.0,2.115625,2.494625
6.0,2.11575,2.495
6.0,2.115375,2.495375
6.0,2.1155,2.49525
6.0,2.115625,2.49475
6.0,2.115625,2.49475
6.0,2.116125,2.493875
6.0,2.116625,2.493875
6.0,2.1165,2.49425
6.0,2.116125,2.49425
6.0,2.115375,2.494
6.0,2.115125,2.4935
6.0,2.115125,2.49375
6.0,2.11475,2.49425
6.0,2.114875,2.494125
6.0,2.114875,2.49425
6.0,2.114625,2.4945
6.0,2.11525,2.494625
6.0,2.1155,2.495125
6.0,2.11575,2.49525
6.0,2.11575,2.49525
6.0,2.116125,2.495
6.0,2.115875,2.494375
6.0,2.116,2.493625
6.0,2.116625,2.493875
6.0,2.116625,2.494375
6.0,2.115875,2.49425
6.0,2.1155,2.493625
6.0,2.11525,2.4935
6.0,2.115375,2.494
6.0,2.115125,2.49425
6.0,2.114625,2.494125
7.0,2.1065,2.48325
7.0,2.106625,2.483625
7.0,2.106125,2.483625
7.0,2.1055,2.48325
7.0,2.10525,2.482875
7.0,2.1055,2.48325
7.0,2.10575,2.4835
7.0,2.10525,2.483375
7.0,2.10525,2.483375
7.0,2.10475,2.4835
7.0,2.1045,2.48375
7.0,2.105375,2.483875
7.0,2.106,2.484375
7.0,2.10575,2.484625
7.0,2.105875,2.484375
7.0,2.106,2.483625
7.0,2.10625,2.48325
7.0,2.10675,2.48325
7.0,2.106625,2.4835
7.0,2.106,2.483375
7.0,2.1055,2.483
7.0,2.105125,2.482875
7.0,2.105375,2.48325
7.0,2.105375,2.48325
7.0,2.10525,2.4835
7.0,2.105,2.483375
7.0,2.10475,2.4835
7.0,2.104875,2.48375
7.0,2.105875,2.483875
7.0,2.105875,2.484375
7.0,2.1055,2.48475
7.0,2.106,2.484375
7.0,2.10625,2.48375
7.0,2.10625,2.483125
7.0,2.10675,2.483375
7.0,2.10675,2.4835
7.0,2.106375,2.48325
7.0,2.105625,2.482875
7.0,2.105625,2.482875
7.0,2.105125,2.483
7.0,2.105375,2.483375
7.0,2.105375,2.483375
7.0,2.10475,2.483375
7.0,2.105,2.48375
7.0,2.10575,2.483875
7.0,2.106,2.483875
7.0,2.105875,2.4845
7.0,2.10575,2.4845
7.0,2.105625,2.48425
7.0,2.105875,2.483375
8.0,2.0955,2.47175
8.0,2.0955,2.471875
8.0,2.095125,2.47175
8.0,2.094875,2.472
8.0,2.0955,2.47225
8.0,2.096375,2.472375
8.0,2.09625,2.473
8.0,2.096125,2.473
8.0,2.096125,2.473
8.0,2.09625,2.472625
8.0,2.096125,2.47175
8.0,2.096625,2.471375
8.0,2.09725,2.471625
8.0,2.097375,2.471875
8.0,2.096625,2.47175
8.0,2.096,2.471125
8.0,2.095625,2.47125
8.0,2.09575,2.471875
8.0,2.095625,2.47175
8.0,2.09525,2.471875
8.0,2.095375,2.472125
8.0,2.096,2.47225
8.0,2.09625,2.4725
8.0,2.09625,2.4725
8.0,2.0965,2.473
8.0,2.096875,2.472875
8.0,2.0965,2.472375
8.0,2.0965,2.47175
8.0,2.09675,2.471625
8.0,2.096625,2.472
8.0,2.0965,2.472125
8.0,2.096375,2.471625
8.0,2.096,2.471125
8.0,2.096,2.471375
8.0,2.0955,2.471875
8.0,2.09525,2.47175
8.0,2.09525,2.471875
8.0,2.095625,2.472125
8.0,2.095625,2.472125
8.0,2.096,2.47225
8.0,2.096375,2.472625
8.0,2.096375,2.473
8.0,2.096375,2.472875
8.0,2.09675,2.47225
8.0,2.097,2.471625
8.0,2.097375,2.47175
8.0,2.09725,2.472125
8.0,2.09675,2.472
8.0,2.096375,2.4715
8.0,2.0955,2.47125
9.0,2.084625,2.459375
9.0,2.08425,2.459375
9.0,2.084,2.459625
9.0,2.08425,2.45975
9.0,2.084875,2.459875
9.0,2.08525,2.460375
9.0,2.08525,2.4605
9.0,2.08525,2.460125
9.0,2.08525,2.460125
9.0,2.085625,2.4595
9.0,2.085875,2.458875
9.0,2.086125,2.459
9.0,2.085875,2.459375
9.0,2.085125,2.45925
9.0,2.08475,2.458875
9.0,2.08475,2.45875
9.0,2.084625,2.45925
9.0,2.08475,2.459
9.0,2.084125,2.45925
9.0,2.083875,2.459625
9.0,2.08425,2.459625
9.0,2.085,2.45975
9.0,2.0855,2.46025
9.0,2.0855,2.46025
9.0,2.08575,2.460125
9.0,2.085625,2.45975
9.0,2.085875,2.459125
9.0,2.086375,2.45875
9.0,2.086625,2.459
9.0,2.08625,2.459125
9.0,2.08525,2.45875
9.0,2.084875,2.4585
9.0,2.0845,2.458625
9.0,2.08475,2.45925
9.0,2.084625,2.459125
9.0,2.084375,2.459125
9.0,2.084625,2.45925
9.0,2.085,2.459375
9.0,2.085,2.459375
9.0,2.08525,2.459625
9.0,2.085375,2.46025
9.0,2.08575,2.46
9.0,2.0855,2.4595
9.0,2.085625,2.458625
9.0,2.086125,2.458625
9.0,2.08625,2.458875
9.0,2.086,2.458875
9.0,2.0855,2.4585
9.0,2.08475,2.45825
9.0,2.085,2.4585
10.0,2.071375,2.4435
10.0,2.071125,2.443375
10.0,2.07075,2.4435
10.0,2.07075,2.443625
10.0,2.071625,2.44375
10.0,2.072,2.444
10.0,2.07175,2.4445
10.0,2.071875,2.4445
10.0,2.071875,2.4445
10.0,2.07175,2.443875
10.0,2.072,2.44325
10.0,2.073,2.443125
10.0,2.072875,2.443625
10.0,2.07225,2.443375
10.0,2.071375,2.443
10.0,2.07075,2.44275
10.0,2.071,2.44325
10.0,2.0715,2.4435
10.0,2.07125,2.44325
10.0,2.071,2.4435
10.0,2.07125,2.44375
10.0,2.072,2.44375
10.0,2.071875,2.44375
10.0,2.071875,2.444125
10.0,2.071625,2.444625
10.0,2.07175,2.44425
10.0,2.071875,2.443625
10.0,2.072375,2.443
10.0,2.072875,2.443125
10.0,2.073,2.4435
10.0,2.0725,2.4435
10.0,2.07175,2.442875
10.0,2.071375,2.442625
