ANGLE,CH0,CH1
2363.001,1.74475,1.730625
2363.001,1.745,1.731
2363.001,1.745,1.73125
2363.001,1.745,1.731125
2363.001,1.745125,1.730875
2363.001,1.745125,1.7305
2363.001,1.745875,1.730375
2363.001,1.746125,1.7305
2363.001,1.746125,1.7305
2363.001,1.745875,1.730625
2363.001,1.74525,1.73025
2363.001,1.744375,1.72975
2363.001,1.744375,1.730125
2363.001,1.744125,1.730375
2363.001,1.74375,1.7305
2363.001,1.74325,1.7305
2363.001,1.74375,1.73075
2363.001,1.745,1.730625
2363.001,1.745,1.731
2363.001,1.74475,1.731375
2363.001,1.745,1.73125
2363.001,1.745125,1.730875
2363.001,1.745375,1.73025
2363.001,1.745375,1.73025
2363.001,1.74575,1.73025
2363.001,1.7455,1.730625
2363.001,1.745,1.730625
2363.001,1.744375,1.73025
2363.001,1.744625,1.730125
2363.001,1.74475,1.73025
2363.001,1.7445,1.730625
2363.001,1.744,1.730625
2363.001,1.744,1.730625
2363.001,1.744125,1.73075
2363.001,1.74475,1.73075
2363.001,1.745,1.731
2363.001,1.745125,1.7315
2363.001,1.74525,1.731125
2363.001,1.74525,1.731125
2363.001,1.745,1.73075
2363.001,1.745375,1.730375
2363.001,1.746125,1.7305
2363.001,1.745875,1.730625
2363.001,1.745,1.730375
2363.001,1.74425,1.73
2363.001,1.7445,1.73
2363.001,1.744625,1.7305
2363.001,1.74425,1.730625
2363.001,1.744125,1.730625
2363.001,1.744,1.730875
2364.001,1.7165,1.771
2364.001,1.7165,1.7715
2364.001,1.71625,1.771625
2364.001,1.71625,1.771625
2364.001,1.71625,1.771625
2364.001,1.716875,1.77175
2364.001,1.71725,1.772
2364.001,1.717125,1.7725
2364.001,1.717125,1.7725
2364.001,1.7175,1.7725
2364.001,1.717125,1.772
2364.001,1.717125,1.7715
2364.001,1.717625,1.771375
2364.001,1.71775,1.771375
2364.001,1.718125,1.771625
2364.001,1.7175,1.77125
2364.001,1.71675,1.770875
2364.001,1.71675,1.771125
2364.001,1.716875,1.7715
2364.001,1.716375,1.771375
2364.001,1.716,1.771625
2364.001,1.716375,1.77175
2364.001,1.71725,1.77175
2364.001,1.71725,1.77175
2364.001,1.717125,1.772125
2364.001,1.71675,1.7725
2364.001,1.717125,1.772375
2364.001,1.71725,1.772
2364.001,1.7175,1.771375
2364.001,1.718125,1.771375
2364.001,1.71775,1.77175
2364.001,1.7175,1.771625
2364.001,1.71675,1.771125
2364.001,1.716125,1.771
2364.001,1.71625,1.77125
2364.001,1.71675,1.7715
2364.001,1.71625,1.7715
2364.001,1.716,1.771625
2364.001,1.716,1.771625
2364.001,1.716625,1.77175
2364.001,1.716875,1.771875
2364.001,1.717125,1.772125
2364.001,1.717375,1.772375
2364.001,1.7175,1.77225
2364.001,1.71725,1.771875
2364.001,1.7175,1.7715
2364.001,1.717625,1.7715
2364.001,1.71775,1.771625
2364.001,1.717375,1.7715
2364.001,1.716625,1.771125
2365.001,1.689,1.812125
2365.001,1.688375,1.812
2365.001,1.688,1.811625
2365.001,1.688,1.811625
2365.001,1.68825,1.812125
2365.001,1.68825,1.812375
2365.001,1.688,1.812125
2365.001,1.68725,1.81225
2365.001,1.68725,1.81225
2365.001,1.6875,1.812375
2365.001,1.688375,1.8125
2365.001,1.6885,1.812875
2365.001,1.688625,1.812875
2365.001,1.688625,1.812625
2365.001,1.688625,1.812125
2365.001,1.68875,1.812
2365.001,1.689,1.812125
2365.001,1.688875,1.81225
2365.001,1.688375,1.811875
2365.001,1.68775,1.8115
2365.001,1.687375,1.811625
2365.001,1.68775,1.812125
2365.001,1.687875,1.812125
2365.001,1.687875,1.812125
2365.001,1.687625,1.812
2365.001,1.6875,1.81225
2365.001,1.688,1.812375
2365.001,1.688375,1.8125
2365.001,1.688375,1.81275
2365.001,1.68825,1.81275
2365.001,1.688375,1.812375
2365.001,1.6885,1.811875
2365.001,1.68925,1.811875
2365.001,1.689375,1.812125
2365.001,1.689,1.81225
2365.001,1.688125,1.811875
2365.001,1.68775,1.8115
2365.001,1.688,1.811625
2365.001,1.688,1.811625
2365.001,1.68775,1.812125
2365.001,1.6875,1.81225
2365.001,1.687125,1.81225
2365.001,1.68725,1.812375
2365.001,1.688,1.81225
2365.001,1.6885,1.812625
2365.001,1.688625,1.813
2365.001,1.688875,1.813
2365.001,1.688875,1.8125
2365.001,1.68875,1.812
2365.001,1.689375,1.812
2366.001,1.658375,1.852125
2366.001,1.6585,1.852625
2366.001,1.6585,1.852875
2366.001,1.659,1.85275
2366.001,1.658625,1.852375
2366.001,1.65875,1.851875
2366.001,1.659375,1.852
2366.001,1.659,1.852125
2366.001,1.659,1.852125
2366.001,1.658625,1.852
2366.001,1.658,1.8515
2366.001,1.658125,1.8515
2366.001,1.65775,1.851875
2366.001,1.657625,1.851875
2366.001,1.657,1.85175
2366.001,1.6565,1.852125
2366.001,1.657625,1.85225
2366.001,1.658125,1.85225
2366.001,1.65825,1.85275
2366.001,1.658375,1.852875
2366.001,1.658625,1.8525
2366.001,1.658875,1.852
2366.001,1.658875,1.85175
2366.001,1.658875,1.85175
2366.001,1.659,1.851875
2366.001,1.658875,1.852125
2366.001,1.6585,1.851875
2366.001,1.658,1.8515
2366.001,1.657875,1.8515
2366.001,1.658,1.852
2366.001,1.6575,1.852
2366.001,1.65725,1.852125
2366.001,1.6575,1.852125
2366.001,1.658,1.852125
2366.001,1.6585,1.8525
2366.001,1.658,1.852875
2366.001,1.658375,1.852875
2366.001,1.6585,1.8525
