#~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~#
#~~~~~~~~~ RAPP measurements | INTI 2023-12-29 ~~~~~~~~#
#~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~#
# cycles  : 1
# step    : 1.0
# samples : 50
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~#
ANGLE     CH0       CH1       DATETIME
7.0       2.25225   1.808     2023-12-29T15:08:47.968750
7.0       2.25275   1.807875  2023-12-29T15:08:47.968750
7.0       2.252625  1.808375  2023-12-29T15:08:47.968750
7.0       2.25225   1.808625  2023-12-29T15:08:47.968750
7.0       2.2515    1.80825   2023-12-29T15:08:47.968750
7.0       2.25125   1.808625  2023-12-29T15:08:47.968750
7.0       2.251625  1.809125  2023-12-29T15:08:47.968750
7.0       2.25175   1.808625  2023-12-29T15:08:47.968750
7.0       2.25175   1.808625  2023-12-29T15:08:47.968750
7.0       2.25125   1.80775   2023-12-29T15:08:47.968750
7.0       2.250875  1.80775   2023-12-29T15:08:47.968750
7.0       2.25125   1.807875  2023-12-29T15:08:47.968750
7.0       2.251625  1.807625  2023-12-29T15:08:47.968750
7.0       2.2515    1.80725   2023-12-29T15:08:47.968750
7.0       2.25175   1.807125  2023-12-29T15:08:47.968750
7.0       2.25175   1.806875  2023-12-29T15:08:47.968750
7.0       2.25175   1.80775   2023-12-29T15:08:47.968750
7.0       2.25225   1.80825   2023-12-29T15:08:47.968750
7.0       2.252625  1.808     2023-12-29T15:08:47.968750
7.0       2.2525    1.808125  2023-12-29T15:08:47.968750
7.0       2.252     1.80825   2023-12-29T15:08:47.968750
7.0       2.25125   1.808125  2023-12-29T15:08:47.968750
7.0       2.25125   1.808375  2023-12-29T15:08:47.968750
7.0       2.25125   1.808375  2023-12-29T15:08:47.968750
7.0       2.2515    1.80875   2023-12-29T15:08:47.968750
7.0       2.251375  1.809     2023-12-29T15:08:47.968750
7.0       2.251125  1.808125  2023-12-29T15:08:47.968750
7.0       2.251     1.807375  2023-12-29T15:08:47.968750
7.0       2.251375  1.807375  2023-12-29T15:08:47.968750
7.0       2.251625  1.8075    2023-12-29T15:08:47.968750
