#~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~#
#~~~~~~~~~ RAPP measurements | INTI 2024-04-30 ~~~~~~~~#
#~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~#
# HWP     : 0
# cycles  : 1
# step    : 1
# samples : 169
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~#
ANGLE     CH0       CH1       DATETIME
0.0       3.434     0.730125  2024-04-30T21:56:22.927711
0.0       3.433625  0.73      2024-04-30T21:56:22.927711
0.0       3.43425   0.73      2024-04-30T21:56:22.927711
0.0       3.4355    0.73      2024-04-30T21:56:22.927711
0.0       3.436125  0.72975   2024-04-30T21:56:22.927711
0.0       3.43525   0.729875  2024-04-30T21:56:22.927711
0.0       3.434125  0.73      2024-04-30T21:56:22.927711
0.0       3.434125  0.729875  2024-04-30T21:56:22.927711
0.0       3.434125  0.729875  2024-04-30T21:56:22.927711
0.0       3.434     0.729875  2024-04-30T21:56:22.927711
0.0       3.433375  0.730125  2024-04-30T21:56:22.927711
0.0       3.433     0.73      2024-04-30T21:56:22.927711
0.0       3.43325   0.730125  2024-04-30T21:56:22.927711
0.0       3.43425   0.7305    2024-04-30T21:56:22.927711
0.0       3.43425   0.730375  2024-04-30T21:56:22.927711
0.0       3.434     0.730375  2024-04-30T21:56:22.927711
0.0       3.434     0.73      2024-04-30T21:56:22.927711
0.0       3.434     0.72975   2024-04-30T21:56:22.927711
0.0       3.433625  0.729875  2024-04-30T21:56:22.927711
0.0       3.43475   0.73      2024-04-30T21:56:22.927711
0.0       3.436     0.729875  2024-04-30T21:56:22.927711
0.0       3.436     0.729625  2024-04-30T21:56:22.927711
0.0       3.435     0.730125  2024-04-30T21:56:22.927711
0.0       3.434     0.730125  2024-04-30T21:56:22.927711
0.0       3.43375   0.729875  2024-04-30T21:56:22.927711
