ANGLE	CH0	CH1	DATETIME
1642.001	1.742	2.16025	2023-12-28T15:55:43.296000
1642.001	1.741875	2.159875	2023-12-28T15:55:43.296000
1642.001	1.74175	2.15925	2023-12-28T15:55:43.296000
1642.001	1.742	2.15875	2023-12-28T15:55:43.296000
1642.001	1.742375	2.159	2023-12-28T15:55:43.296000
1642.001	1.74225	2.159125	2023-12-28T15:55:43.296000
1642.001	1.742	2.159125	2023-12-28T15:55:43.296000
1642.001	1.74175	2.158625	2023-12-28T15:55:43.296000
1642.001	1.74175	2.158625	2023-12-28T15:55:43.296000
1642.001	1.74125	2.158625	2023-12-28T15:55:43.296000
1642.001	1.74125	2.159125	2023-12-28T15:55:43.296000
1642.001	1.74125	2.159125	2023-12-28T15:55:43.296000
1642.001	1.740625	2.159125	2023-12-28T15:55:43.296000
1642.001	1.74075	2.159375	2023-12-28T15:55:43.296000
1642.001	1.741125	2.159375	2023-12-28T15:55:43.296000
1642.001	1.74175	2.15975	2023-12-28T15:55:43.296000
1642.001	1.742	2.160125	2023-12-28T15:55:43.296000
1642.001	1.741625	2.16025	2023-12-28T15:55:43.296000
1642.001	1.74175	2.159875	2023-12-28T15:55:43.296000
1642.001	1.741875	2.15925	2023-12-28T15:55:43.296000
1642.001	1.742375	2.159125	2023-12-28T15:55:43.296000
1642.001	1.742625	2.15925	2023-12-28T15:55:43.296000
1642.001	1.74225	2.1595	2023-12-28T15:55:43.296000
1642.001	1.74225	2.1595	2023-12-28T15:55:43.296000
1642.001	1.74175	2.159125	2023-12-28T15:55:43.296000
1642.001	1.74125	2.15875	2023-12-28T15:55:43.296000
1642.001	1.74125	2.158875	2023-12-28T15:55:43.296000
1642.001	1.741125	2.159375	2023-12-28T15:55:43.296000
1642.001	1.74125	2.15925	2023-12-28T15:55:43.296000
1642.001	1.74075	2.15925	2023-12-28T15:55:43.296000
1642.001	1.741	2.1595	2023-12-28T15:55:43.296000
1642.001	1.741875	2.159625	2023-12-28T15:55:43.296000
1642.001	1.742	2.15975	2023-12-28T15:55:43.296000
1642.001	1.741875	2.16025	2023-12-28T15:55:43.296000
1642.001	1.742375	2.16025	2023-12-28T15:55:43.296000
1642.001	1.7425	2.15975	2023-12-28T15:55:43.296000
1642.001	1.742375	2.159	2023-12-28T15:55:43.296000
1642.001	1.74275	2.15875	2023-12-28T15:55:43.296000
1642.001	1.74275	2.15875	2023-12-28T15:55:43.296000
1642.001	1.742375	2.159125	2023-12-28T15:55:43.296000
1642.001	1.74225	2.159375	2023-12-28T15:55:43.296000
1642.001	1.741625	2.159	2023-12-28T15:55:43.296000
1642.001	1.741375	2.15875	2023-12-28T15:55:43.296000
1642.001	1.741625	2.159	2023-12-28T15:55:43.296000
1642.001	1.741625	2.159375	2023-12-28T15:55:43.296000
1642.001	1.741375	2.159125	2023-12-28T15:55:43.296000
1642.001	1.740875	2.159125	2023-12-28T15:55:43.296000
1642.001	1.741125	2.159375	2023-12-28T15:55:43.296000
1642.001	1.742	2.1595	2023-12-28T15:55:43.296000
1642.001	1.741875	2.160125	2023-12-28T15:55:43.296000
1643.001	1.716	2.12725	2023-12-28T15:55:45.327250
1643.001	1.71575	2.1275	2023-12-28T15:55:45.327250
1643.001	1.715125	2.127375	2023-12-28T15:55:45.327250
1643.001	1.7145	2.127	2023-12-28T15:55:45.327250
1643.001	1.714375	2.126875	2023-12-28T15:55:45.327250
1643.001	1.7145	2.127375	2023-12-28T15:55:45.327250
1643.001	1.7145	2.127625	2023-12-28T15:55:45.327250
1643.001	1.714125	2.1275	2023-12-28T15:55:45.327250
1643.001	1.714125	2.1275	2023-12-28T15:55:45.327250
1643.001	1.714125	2.127875	2023-12-28T15:55:45.327250
1643.001	1.714375	2.127875	2023-12-28T15:55:45.327250
1643.001	1.7145	2.128	2023-12-28T15:55:45.327250
1643.001	1.714625	2.128375	2023-12-28T15:55:45.327250
1643.001	1.715	2.12875	2023-12-28T15:55:45.327250
1643.001	1.7155	2.12825	2023-12-28T15:55:45.327250
1643.001	1.71575	2.127625	2023-12-28T15:55:45.327250
1643.001	1.7155	2.127125	2023-12-28T15:55:45.327250
1643.001	1.715625	2.1275	2023-12-28T15:55:45.327250
1643.001	1.715375	2.12775	2023-12-28T15:55:45.327250
1643.001	1.715	2.127625	2023-12-28T15:55:45.327250
1643.001	1.714875	2.127	2023-12-28T15:55:45.327250
1643.001	1.714625	2.127	2023-12-28T15:55:45.327250
1643.001	1.7145	2.127625	2023-12-28T15:55:45.327250
1643.001	1.7145	2.127625	2023-12-28T15:55:45.327250
1643.001	1.714375	2.127625	2023-12-28T15:55:45.327250
1643.001	1.714	2.127625	2023-12-28T15:55:45.327250
1643.001	1.713875	2.12775	2023-12-28T15:55:45.327250
1643.001	1.71475	2.127875	2023-12-28T15:55:45.327250
1643.001	1.71525	2.12825	2023-12-28T15:55:45.327250
1643.001	1.714875	2.12875	2023-12-28T15:55:45.327250
1643.001	1.714875	2.128625	2023-12-28T15:55:45.327250
1643.001	1.71475	2.12825	2023-12-28T15:55:45.327250
1643.001	1.715	2.1275	2023-12-28T15:55:45.327250
1643.001	1.7155	2.127125	2023-12-28T15:55:45.327250
1643.001	1.7155	2.127375	2023-12-28T15:55:45.327250
1643.001	1.7155	2.12775	2023-12-28T15:55:45.327250
1643.001	1.715	2.127375	2023-12-28T15:55:45.327250
1643.001	1.714375	2.127	2023-12-28T15:55:45.327250
1643.001	1.714375	2.127	2023-12-28T15:55:45.327250
1643.001	1.7145	2.12725	2023-12-28T15:55:45.327250
1643.001	1.71425	2.12775	2023-12-28T15:55:45.327250
1643.001	1.714125	2.12775	2023-12-28T15:55:45.327250
1643.001	1.7135	2.127625	2023-12-28T15:55:45.327250
1643.001	1.7135	2.128	2023-12-28T15:55:45.327250
1643.001	1.714375	2.128125	2023-12-28T15:55:45.327250
1643.001	1.714625	2.128375	2023-12-28T15:55:45.327250
1643.001	1.71425	2.128625	2023-12-28T15:55:45.327250
1643.001	1.714875	2.128625	2023-12-28T15:55:45.327250
