ANGLE,CH0,CH1
0.0,1.737625,0.002125
0.0,1.73775,0.002125
0.0,1.73775,0.001875
0.0,1.738,0.001875
0.0,1.738,0.002
0.0,1.738625,0.00175
0.0,1.738625,0.001625
0.0,1.7385,0.0015
0.0,1.7385,0.00175
0.0,1.737875,0.00175
0.0,1.73725,0.00175
0.0,1.73725,0.001875
0.0,1.73725,0.001875
0.0,1.73725,0.00175
0.0,1.73675,0.00175
0.0,1.73675,0.001875
0.0,1.737375,0.002
0.0,1.73725,0.002
0.0,1.737375,0.002
0.0,1.737625,0.002
0.0,1.73775,0.002
0.0,1.737875,0.001875
0.0,1.738375,0.00175
0.0,1.7385,0.00175
0.0,1.738,0.001875
0.0,1.738,0.001875
0.0,1.7375,0.001875
0.0,1.73725,0.001875
0.0,1.73725,0.001875
0.0,1.7375,0.001875
0.0,1.73725,0.002
0.0,1.736625,0.001875
0.0,1.737,0.002
0.0,1.737625,0.00225
0.0,1.737625,0.002
0.0,1.737625,0.002
0.0,1.737875,0.001875
0.0,1.737875,0.00175
0.0,1.737875,0.00175
0.0,1.7385,0.00175
0.0,1.738125,0.00175
0.0,1.738125,0.00175
0.0,1.737625,0.001875
0.0,1.73725,0.001875
0.0,1.73725,0.00175
0.0,1.7375,0.002
0.0,1.737375,0.001875
0.0,1.737,0.001875
0.0,1.736875,0.002
0.0,1.737125,0.002
0.0,1.73775,0.002
0.0,1.73775,0.002
0.0,1.737625,0.002
0.0,1.737625,0.002
0.0,1.738,0.001875
0.0,1.73825,0.00175
0.0,1.73875,0.001625
0.0,1.73875,0.00175
0.0,1.738375,0.00175
0.0,1.738,0.00175
0.0,1.7375,0.001875
0.0,1.737125,0.002
0.0,1.73725,0.002
0.0,1.736875,0.002
0.0,1.736375,0.001875
0.0,1.736625,0.001875
0.0,1.737375,0.002
0.0,1.738,0.002125
0.0,1.737875,0.002
0.0,1.738,0.001875
0.0,1.73775,0.001875
0.0,1.738,0.001875
0.0,1.738375,0.00175
0.0,1.7385,0.00175
0.0,1.7385,0.00175
0.0,1.738125,0.00175
0.0,1.738,0.00175
0.0,1.737625,0.00175
0.0,1.737375,0.001875
0.0,1.7375,0.002
0.0,1.73725,0.001875
0.0,1.736375,0.002
0.0,1.73675,0.002
0.0,1.73725,0.002
0.0,1.7375,0.001875
0.0,1.737625,0.002
0.0,1.73775,0.001875
0.0,1.737875,0.00175
0.0,1.737625,0.001625
0.0,1.738375,0.001625
0.0,1.738375,0.001625
0.0,1.73875,0.001625
0.0,1.73825,0.001625
0.0,1.737875,0.00175
0.0,1.73725,0.00175
0.0,1.737375,0.002
0.0,1.737,0.002125
0.0,1.737,0.002
0.0,1.736375,0.001875
0.0,1.736625,0.001875
0.0,1.73775,0.002
0.0,1.737625,0.002
0.0,1.737375,0.001875
0.0,1.7375,0.001875
0.0,1.737875,0.00175
0.0,1.73825,0.00175
0.0,1.73875,0.001625
0.0,1.73875,0.001625
0.0,1.738625,0.0015
0.0,1.73825,0.001625
0.0,1.7375,0.00175
0.0,1.737125,0.001875
0.0,1.737,0.00175
0.0,1.737375,0.00175
0.0,1.736625,0.001875
0.0,1.7365,0.00175
0.0,1.737125,0.001875
0.0,1.7375,0.001875
0.0,1.737875,0.001875
0.0,1.737875,0.00175
0.0,1.73775,0.00175
0.0,1.737625,0.00175
0.0,1.738,0.001625
0.0,1.738,0.001625
0.0,1.738625,0.0015
0.0,1.73825,0.00175
0.0,1.73775,0.00175
0.0,1.7375,0.001875
0.0,1.73725,0.001875
0.0,1.73725,0.001875
0.0,1.7365,0.00175
0.0,1.7365,0.001875
0.0,1.73675,0.002
0.0,1.7375,0.001875
0.0,1.738,0.001875
0.0,1.738,0.001875
0.0,1.738125,0.00175
0.0,1.738125,0.00175
0.0,1.738,0.00175
0.0,1.738,0.00175
0.0,1.7385,0.001625
0.0,1.738625,0.001625
0.0,1.738,0.00175
0.0,1.7375,0.00175
0.0,1.737125,0.00175
0.0,1.737375,0.00175
0.0,1.7375,0.001875
0.0,1.737,0.001875
0.0,1.7365,0.001875
0.0,1.736625,0.001875
0.0,1.737375,0.002
0.0,1.737625,0.002
0.0,1.737875,0.002
0.0,1.73775,0.001875
0.0,1.737625,0.00175
0.0,1.737875,0.00175
0.0,1.737875,0.00175
0.0,1.738125,0.001625
0.0,1.7385,0.001625
0.0,1.7385,0.001625
0.0,1.737375,0.001625
0.0,1.737,0.00175
0.0,1.73725,0.001875
0.0,1.736875,0.001875
0.0,1.7365,0.001875
0.0,1.736375,0.001875
0.0,1.736875,0.001875
0.0,1.737875,0.002
0.0,1.738,0.001875
1.0,1.75775,0.00225
1.0,1.757625,0.00225
1.0,1.757875,0.00225
1.0,1.757625,0.002375
1.0,1.75725,0.00225
1.0,1.75725,0.00225
1.0,1.757625,0.0025
1.0,1.758375,0.0025
1.0,1.758375,0.0025
1.0,1.758125,0.002375
1.0,1.75775,0.00225
1.0,1.758375,0.00225
1.0,1.7585,0.00225
1.0,1.758625,0.002125
1.0,1.759125,0.002
1.0,1.758875,0.002
1.0,1.758125,0.002125
1.0,1.757875,0.00225
1.0,1.75775,0.00225
1.0,1.75825,0.00225
1.0,1.75775,0.00225
1.0,1.75675,0.00225
1.0,1.75675,0.0025
1.0,1.75775,0.002625
1.0,1.75825,0.0025
1.0,1.75825,0.0025
1.0,1.758,0.0025
1.0,1.7585,0.002375
1.0,1.758625,0.00225
1.0,1.75875,0.002125
1.0,1.759125,0.002
1.0,1.75875,0.002
1.0,1.7585,0.002
1.0,1.758,0.00225
1.0,1.757625,0.002375
1.0,1.757375,0.002375
1.0,1.757375,0.0025
1.0,1.757375,0.002375
1.0,1.756875,0.002375
1.0,1.75725,0.0025
1.0,1.75775,0.002625
1.0,1.75775,0.002625
1.0,1.75825,0.002375
1.0,1.75825,0.002375
1.0,1.758,0.002375
1.0,1.758125,0.00225
1.0,1.7585,0.002125
1.0,1.758375,0.002125
1.0,1.758375,0.002
1.0,1.758375,0.002
1.0,1.757875,0.00225
1.0,1.7575,0.002375
1.0,1.757625,0.00225
1.0,1.757625,0.00225
1.0,1.75725,0.00225
1.0,1.757125,0.002375
1.0,1.7575,0.0025
1.0,1.7575,0.0025
1.0,1.758,0.002375
1.0,1.758125,0.002375
1.0,1.75825,0.002375
1.0,1.758,0.002375
1.0,1.758,0.00225
1.0,1.758125,0.002125
1.0,1.758875,0.002125
1.0,1.759,0.002125
1.0,1.75875,0.00225
1.0,1.757875,0.00225
1.0,1.75775,0.0025
1.0,1.75775,0.002375
1.0,1.757375,0.00225
1.0,1.757125,0.00225
1.0,1.7575,0.002375
1.0,1.757625,0.0025
1.0,1.757625,0.0025
1.0,1.75825,0.0025
1.0,1.758375,0.0025
1.0,1.758375,0.002375
1.0,1.758125,0.00225
1.0,1.758125,0.002125
1.0,1.7585,0.002125
1.0,1.75875,0.002125
1.0,1.758875,0.002
1.0,1.758625,0.002125
1.0,1.75775,0.00225
1.0,1.75775,0.00225
1.0,1.757875,0.002375
1.0,1.757375,0.00225
1.0,1.75675,0.002375
1.0,1.757,0.002375
