#~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~#
#~~~~~~~~~~~~~~ RAPP measurements | INTI ~~~~~~~~~~~~~~#
#~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~#
ANGLE,CH0,CH1,NORM
0.0,0.963,0.240125,0.000323038141
0.0,0.96325,0.24025,0.000323038141
0.0,0.963125,0.24,0.000323038141
0.0,0.963125,0.24025,0.000323038141
0.0,0.963,0.24025,0.000323038141
0.0,0.963,0.2405,0.000323038141
0.0,0.962875,0.240625,0.000323038141
0.0,0.962875,0.2405,0.000323038141
0.0,0.962875,0.2405,0.000323038141
0.0,0.962875,0.240375,0.000323038141
0.0,0.96275,0.24025,0.000323038141
0.0,0.963125,0.2405,0.000323038141
0.0,0.96275,0.2405,0.000323038141
0.0,0.962625,0.2405,0.000323038141
0.0,0.963,0.2405,0.000323038141
0.0,0.963,0.24025,0.000323038141
0.0,0.963,0.240125,0.000323038141
0.0,0.963125,0.240125,0.000323038141
0.0,0.96325,0.240125,0.000323038141
0.0,0.96325,0.24,0.000323038141
0.0,0.96325,0.24025,0.000323038141
0.0,0.963,0.2405,0.000323038141
0.0,0.963,0.2405,0.000323038141
0.0,0.962875,0.240375,0.000323038141
0.0,0.962875,0.240375,0.000323038141
0.0,0.96275,0.240375,0.000323038141
0.0,0.96275,0.240375,0.000323038141
0.0,0.9625,0.240375,0.000323038141
0.0,0.962875,0.2405,0.000323038141
0.0,0.962875,0.240375,0.000323038141
0.0,0.963125,0.2405,0.000323038141
0.0,0.9635,0.24025,0.000323038141
0.0,0.96325,0.240375,0.000323038141
0.0,0.96275,0.24025,0.000323038141
0.0,0.962875,0.24025,0.000323038141
0.0,0.963125,0.240125,0.000323038141
0.0,0.96325,0.240125,0.000323038141
0.0,0.96325,0.24025,0.000323038141
0.0,0.963125,0.240375,0.000323038141
0.0,0.962875,0.2405,0.000323038141
0.0,0.96325,0.240375,0.000323038141
0.0,0.96325,0.240375,0.000323038141
0.0,0.963,0.2405,0.000323038141
0.0,0.962375,0.2405,0.000323038141
0.0,0.9625,0.240625,0.000323038141
0.0,0.963,0.240625,0.000323038141
0.0,0.96325,0.2405,0.000323038141
0.0,0.963,0.24025,0.000323038141
0.0,0.963125,0.240375,0.000323038141
0.0,0.963,0.240375,0.000323038141
0.0,0.963,0.240125,0.000323038141
0.0,0.963125,0.24025,0.000323038141
0.0,0.96325,0.240125,0.000323038141
0.0,0.9635,0.240125,0.000323038141
0.0,0.963,0.240125,0.000323038141
0.0,0.962875,0.240375,0.000323038141
0.0,0.962625,0.240375,0.000323038141
0.0,0.962625,0.240375,0.000323038141
0.0,0.962625,0.2405,0.000323038141
0.0,0.9625,0.2405,0.000323038141
0.0,0.9625,0.2405,0.000323038141
0.0,0.9625,0.240625,0.000323038141
0.0,0.963,0.24075,0.000323038141
0.0,0.963375,0.240625,0.000323038141
0.0,0.9635,0.240625,0.000323038141
0.0,0.96325,0.240375,0.000323038141
0.0,0.963125,0.240375,0.000323038141
0.0,0.963125,0.240375,0.000323038141
0.0,0.9635,0.24,0.000323038141
0.0,0.9635,0.24,0.000323038141
0.0,0.963375,0.24025,0.000323038141
0.0,0.962875,0.24025,0.000323038141
0.0,0.962875,0.240375,0.000323038141
0.0,0.962875,0.240375,0.000323038141
0.0,0.962875,0.2405,0.000323038141
0.0,0.96275,0.240375,0.000323038141
0.0,0.962625,0.2405,0.000323038141
0.0,0.96275,0.2405,0.000323038141
0.0,0.96275,0.2405,0.000323038141
0.0,0.962875,0.240625,0.000323038141
0.0,0.962625,0.240625,0.000323038141
0.0,0.962625,0.2405,0.000323038141
0.0,0.963,0.24025,0.000323038141
0.0,0.962625,0.24025,0.000323038141
0.0,0.962875,0.240125,0.000323038141
0.0,0.963125,0.240125,0.000323038141
0.0,0.96325,0.24025,0.000323038141
0.0,0.963375,0.240375,0.000323038141
0.0,0.963125,0.2405,0.000323038141
0.0,0.963125,0.2405,0.000323038141
0.0,0.963125,0.2405,0.000323038141
0.0,0.963,0.24075,0.000323038141
0.0,0.962875,0.240375,0.000323038141
0.0,0.96275,0.24025,0.000323038141
0.0,0.963,0.24025,0.000323038141
0.0,0.963625,0.2405,0.000323038141
0.0,0.963375,0.240625,0.000323038141
0.0,0.963,0.2405,0.000323038141
0.0,0.963125,0.24025,0.000323038141
0.0,0.962875,0.24025,0.000323038141
0.0,0.963125,0.24025,0.000323038141
0.0,0.963375,0.24025,0.000323038141
0.0,0.963375,0.24025,0.000323038141
0.0,0.963,0.240125,0.000323038141
0.0,0.963,0.24025,0.000323038141
0.0,0.963,0.24025,0.000323038141
0.0,0.96275,0.240125,0.000323038141
0.0,0.962875,0.24025,0.000323038141
0.0,0.96325,0.240375,0.000323038141
0.0,0.963,0.240375,0.000323038141
0.0,0.962625,0.2405,0.000323038141
0.0,0.962625,0.240625,0.000323038141
0.0,0.96325,0.240625,0.000323038141
0.0,0.963375,0.240625,0.000323038141
0.0,0.963,0.240375,0.000323038141
0.0,0.96275,0.240375,0.000323038141
0.0,0.963,0.24025,0.000323038141
0.0,0.963,0.24025,0.000323038141
0.0,0.962875,0.24025,0.000323038141
0.0,0.963,0.24025,0.000323038141
0.0,0.963,0.24,0.000323038141
0.0,0.963,0.24,0.000323038141
0.0,0.963,0.24025,0.000323038141
0.0,0.962875,0.240125,0.000323038141
0.0,0.962625,0.240375,0.000323038141
0.0,0.9625,0.2405,0.000323038141
0.0,0.962625,0.2405,0.000323038141
0.0,0.962625,0.240375,0.000323038141
0.0,0.96275,0.240375,0.000323038141
0.0,0.96325,0.240625,0.000323038141
0.0,0.963125,0.2405,0.000323038141
0.0,0.96325,0.2405,0.000323038141
0.0,0.963125,0.240375,0.000323038141
0.0,0.962875,0.240125,0.000323038141
0.0,0.96325,0.240125,0.000323038141
0.0,0.96325,0.240375,0.000323038141
0.0,0.962875,0.240125,0.000323038141
0.0,0.963,0.24,0.000323038141
0.0,0.963,0.24,0.000323038141
0.0,0.962625,0.240125,0.000323038141
0.0,0.962375,0.240125,0.000323038141
0.0,0.9625,0.24025,0.000323038141
0.0,0.962625,0.2405,0.000323038141
0.0,0.9625,0.24025,0.000323038141
0.0,0.962625,0.240375,0.000323038141
0.0,0.963,0.240375,0.000323038141
0.0,0.963,0.240375,0.000323038141
0.0,0.96275,0.2405,0.000323038141
0.0,0.96275,0.2405,0.000323038141
0.0,0.962875,0.240375,0.000323038141
0.0,0.96275,0.240125,0.000323038141
0.0,0.963,0.240125,0.000323038141
0.0,0.963125,0.24025,0.000323038141
0.0,0.96325,0.24025,0.000323038141
0.0,0.96325,0.24025,0.000323038141
0.0,0.96325,0.24025,0.000323038141
0.0,0.963,0.24025,0.000323038141
0.0,0.962875,0.2405,0.000323038141
0.0,0.96275,0.2405,0.000323038141
0.0,0.962875,0.24025,0.000323038141
0.0,0.962375,0.240375,0.000323038141
0.0,0.96275,0.2405,0.000323038141
0.0,0.962625,0.240625,0.000323038141
0.0,0.962875,0.24075,0.000323038141
0.0,0.9625,0.240625,0.000323038141
0.0,0.962875,0.240375,0.000323038141
0.0,0.963125,0.24025,0.000323038141
0.0,0.963125,0.240125,0.000323038141
0.0,0.96325,0.240125,0.000323038141
1.0,1.015625,0.21675,0.000323061424
1.0,1.01575,0.21675,0.000323061424
1.0,1.015625,0.21675,0.000323061424
1.0,1.015625,0.21675,0.000323061424
1.0,1.015375,0.21675,0.000323061424
1.0,1.015625,0.216875,0.000323061424
1.0,1.015625,0.217,0.000323061424
1.0,1.01575,0.217125,0.000323061424
1.0,1.01575,0.217125,0.000323061424
1.0,1.0155,0.217,0.000323061424
1.0,1.0155,0.217,0.000323061424
1.0,1.01575,0.217,0.000323061424
1.0,1.015375,0.216875,0.000323061424
1.0,1.015375,0.217,0.000323061424
1.0,1.01525,0.217,0.000323061424
1.0,1.015375,0.21675,0.000323061424
1.0,1.01575,0.216875,0.000323061424
1.0,1.015875,0.216875,0.000323061424
1.0,1.016,0.216875,0.000323061424
1.0,1.015875,0.216875,0.000323061424
1.0,1.0155,0.21675,0.000323061424
1.0,1.0155,0.21675,0.000323061424
1.0,1.01575,0.216875,0.000323061424
1.0,1.015125,0.217125,0.000323061424
1.0,1.015125,0.217125,0.000323061424
1.0,1.014875,0.216875,0.000323061424
1.0,1.015,0.217,0.000323061424
1.0,1.015125,0.217125,0.000323061424
1.0,1.015625,0.217125,0.000323061424
1.0,1.015625,0.217125,0.000323061424
1.0,1.015375,0.217,0.000323061424
1.0,1.015125,0.216875,0.000323061424
1.0,1.0155,0.21675,0.000323061424
1.0,1.01575,0.216875,0.000323061424
1.0,1.0155,0.217,0.000323061424
1.0,1.01525,0.21675,0.000323061424
1.0,1.015125,0.21675,0.000323061424
1.0,1.0155,0.216875,0.000323061424
1.0,1.01575,0.216875,0.000323061424
1.0,1.0155,0.217125,0.000323061424
1.0,1.0155,0.217,0.000323061424
1.0,1.0155,0.217,0.000323061424
1.0,1.01525,0.216875,0.000323061424
1.0,1.015625,0.216875,0.000323061424
1.0,1.01575,0.217,0.000323061424
1.0,1.015875,0.21725,0.000323061424
1.0,1.01575,0.217,0.000323061424
1.0,1.01575,0.216875,0.000323061424
1.0,1.01575,0.21675,0.000323061424
1.0,1.0155,0.216625,0.000323061424
1.0,1.015625,0.216625,0.000323061424
1.0,1.015875,0.216625,0.000323061424
1.0,1.015875,0.216875,0.000323061424
1.0,1.0155,0.21675,0.000323061424
1.0,1.01525,0.216875,0.000323061424
1.0,1.015375,0.216875,0.000323061424
1.0,1.015375,0.217,0.000323061424
1.0,1.015375,0.217,0.000323061424
1.0,1.015625,0.217125,0.000323061424
1.0,1.015375,0.216875,0.000323061424
1.0,1.0155,0.217,0.000323061424
