ANGLE,CH0,CH1
0.0,0.081625,0.0165
0.0,0.1245,0.01425
0.0,0.14475,-0.00325
0.0,0.15425,-0.02075
0.0,0.166,-0.032125
0.0,0.178875,-0.038125
0.0,0.182875,-0.0445
0.0,0.17425,-0.056625
0.0,0.17425,-0.056625
0.0,0.158625,-0.06275
0.0,0.143375,-0.053375
0.0,0.1325,-0.035
0.0,0.125125,-0.018125
0.0,0.11525,-0.007
0.0,0.104125,-0.000875
0.0,0.10275,0.005875
0.0,0.11325,0.01875
0.0,0.130125,0.0225
0.0,0.14525,0.011125
0.0,0.155,-0.007625
0.0,0.162875,-0.02375
0.0,0.172625,-0.03375
0.0,0.182875,-0.03375
0.0,0.182875,-0.039375
0.0,0.182125,-0.047125
0.0,0.171125,-0.059625
0.0,0.15475,-0.06175
0.0,0.139875,-0.049
0.0,0.130125,-0.0305
0.0,0.12275,-0.01475
0.0,0.112375,-0.005375
0.0,0.103125,0.0005
0.0,0.104625,0.009
0.0,0.11775,0.021375
0.0,0.13425,0.02075
0.0,0.148375,0.00625
0.0,0.157125,-0.01225
0.0,0.164875,-0.01225
0.0,0.164875,-0.027125
0.0,0.176,-0.035375
0.0,0.18375,-0.040875
0.0,0.180125,-0.05025
0.0,0.16625,-0.061875
0.0,0.150375,-0.05975
0.0,0.137,-0.044375
0.0,0.12875,-0.025875
0.0,0.120375,-0.0115
0.0,0.109,-0.003625
0.0,0.101875,0.00225
0.0,0.107625,0.012625
0.0,0.122125,0.022875
0.0,0.138625,0.017875
0.0,0.138625,0.017875
0.0,0.151375,0.001375
0.0,0.15925,-0.016625
0.0,0.167375,-0.03
0.0,0.178875,-0.037
0.0,0.184875,-0.043
0.0,0.177375,-0.05375
0.0,0.162375,-0.06275
0.0,0.14625,-0.056625
0.0,0.1345,-0.0395
0.0,0.126125,-0.021375
0.0,0.117625,-0.008625
0.0,0.1065,-0.002
0.0,0.102375,0.0045
0.0,0.110125,0.0165
0.0,0.110125,0.0165
0.0,0.126625,0.023125
0.0,0.14275,0.01425
0.0,0.154,-0.00375
0.0,0.161125,-0.021
0.0,0.170375,-0.03225
0.0,0.1815,-0.03825
0.0,0.183375,-0.045125
0.0,0.173625,-0.057375
0.0,0.158125,-0.0625
0.0,0.14325,-0.052625
0.0,0.131875,-0.034375
0.0,0.1245,-0.0175
0.0,0.114875,-0.00675
0.0,0.104125,-0.000875
0.0,0.10375,-0.000875
0.0,0.10375,0.006875
0.0,0.114375,0.01975
0.0,0.131375,0.02225
0.0,0.146625,0.00975
0.0,0.15575,-0.008875
0.0,0.163125,-0.02475
0.0,0.17325,-0.03425
0.0,0.18375,-0.039625
0.0,0.18175,-0.04775
0.0,0.169875,-0.060375
0.0,0.15375,-0.061375
0.0,0.139,-0.04825
0.0,0.13,-0.029375
0.0,0.12225,-0.013625
0.0,0.12225,-0.013625
0.0,0.111,-0.004875
0.0,0.102375,0.000875
0.0,0.105375,0.01
0.0,0.119625,0.022
0.0,0.135625,0.020125
0.0,0.149375,0.005
0.0,0.158,-0.013375
0.0,0.16525,-0.028
0.0,0.176625,-0.035875
0.0,0.184375,-0.0415
0.0,0.18,-0.051375
0.0,0.165375,-0.062375
0.0,0.1495,-0.058875
0.0,0.136125,-0.043
0.0,0.136125,-0.043
0.0,0.127375,-0.0245
0.0,0.120125,-0.010625
0.0,0.10825,-0.00325
0.0,0.102375,0.00275
0.0,0.108375,0.01375
0.0,0.12325,0.02325
0.0,0.1395,0.017125
0.0,0.151875,0.0
0.0,0.160625,-0.018
0.0,0.167875,-0.030875
0.0,0.17975,-0.037375
0.0,0.183875,-0.043375
0.0,0.176125,-0.054875
0.0,0.161375,-0.06275
0.0,0.161375,-0.06275
0.0,0.145375,-0.055625
0.0,0.133375,-0.037875
0.0,0.126,-0.020375
0.0,0.11775,-0.008125
0.0,0.105875,-0.001625
0.0,0.10225,0.005
0.0,0.112,0.0175
0.0,0.128,0.023
0.0,0.14325,0.013
0.0,0.154125,-0.0055
0.0,0.162625,-0.022
0.0,0.171375,-0.032875
0.0,0.18175,-0.038625
0.0,0.183375,-0.04575
0.0,0.183375,-0.04575
0.0,0.172875,-0.058375
0.0,0.1565,-0.062375
0.0,0.142125,-0.0515
0.0,0.131375,-0.033
0.0,0.12375,-0.01625
0.0,0.113875,-0.006125
0.0,0.103125,-0.000125
0.0,0.103375,0.00775
0.0,0.115625,0.020625
0.0,0.13275,0.02175
0.0,0.147,0.0085
0.0,0.15675,-0.010125
0.0,0.164,-0.025625
0.0,0.17425,-0.0345
0.0,0.17425,-0.0345
0.0,0.18375,-0.040375
0.0,0.181125,-0.048625
0.0,0.1685,-0.061
0.0,0.15275,-0.060625
0.0,0.13825,-0.0465
0.0,0.12875,-0.027875
0.0,0.121875,-0.01275
0.0,0.11125,-0.0045
0.0,0.1025,0.0015
0.0,0.106375,0.011
0.0,0.120875,0.022375
1.0,0.121625,-0.06775
1.0,0.12775,-0.0505
1.0,0.124375,-0.0315
1.0,0.117625,-0.015625
1.0,0.10975,-0.00575
1.0,0.101875,0.0
1.0,0.103375,0.008625
1.0,0.116375,0.020875
1.0,0.116375,0.020875
1.0,0.133,0.020625
1.0,0.147125,0.006625
1.0,0.157125,-0.012125
1.0,0.164375,-0.027125
1.0,0.17475,-0.0355
1.0,0.183625,-0.041
1.0,0.180875,-0.050125
1.0,0.167375,-0.061875
1.0,0.150625,-0.059875
1.0,0.13725,-0.044875
1.0,0.1285,-0.0265
1.0,0.120125,-0.012
1.0,0.108375,-0.004125
1.0,0.101875,0.001875
1.0,0.101875,0.001875
1.0,0.10725,0.012125
1.0,0.121625,0.0225
1.0,0.13775,0.017875
1.0,0.151,0.0015
1.0,0.159375,-0.016625
1.0,0.166625,-0.030125
1.0,0.17775,-0.03725
1.0,0.18375,-0.04275
1.0,0.177375,-0.05375
1.0,0.162375,-0.063125
1.0,0.147,-0.057125
1.0,0.135125,-0.040125
1.0,0.126875,-0.022
1.0,0.126875,-0.009125
1.0,0.118375,-0.009125
1.0,0.107125,-0.0025
1.0,0.1025,0.003875
1.0,0.110125,0.01575
1.0,0.125625,0.022875
1.0,0.1415,0.014125
1.0,0.153625,-0.00375
1.0,0.161,-0.02075
1.0,0.1695,-0.032375
1.0,0.180625,-0.0385
1.0,0.183625,-0.045125
1.0,0.174625,-0.0575
1.0,0.1585,-0.06325
1.0,0.143375,-0.053375
1.0,0.143375,-0.035125
1.0,0.13175,-0.035125
1.0,0.12425,-0.018
1.0,0.115,-0.007
1.0,0.104625,-0.001
1.0,0.103125,0.00625
1.0,0.113875,0.019125
1.0,0.1305,0.022125
1.0,0.145375,0.010125
1.0,0.1555,-0.0085
1.0,0.1635,-0.0245
1.0,0.172875,-0.034125
1.0,0.183,-0.04
1.0,0.18225,-0.047875
1.0,0.171,-0.0605
1.0,0.171,-0.06175
1.0,0.154125,-0.06175
1.0,0.139375,-0.048625
1.0,0.130125,-0.03
1.0,0.1225,-0.014125
1.0,0.112125,-0.005
1.0,0.102625,0.000625
1.0,0.10475,0.009625
1.0,0.1185,0.021875
1.0,0.135125,0.02
1.0,0.148625,0.005125
1.0,0.158125,-0.013375
1.0,0.165625,-0.028125
1.0,0.176125,-0.036
1.0,0.18375,-0.041625
1.0,0.18375,-0.05125
1.0,0.17975,-0.05125
1.0,0.16575,-0.0625
1.0,0.1495,-0.059375
1.0,0.13725,-0.043875
1.0,0.128375,-0.0255
1.0,0.12,-0.01125
1.0,0.1085,-0.003625
1.0,0.10175,0.002375
1.0,0.107375,0.01325
